"...1","trial_n","type","days","n","rb","rn","w","pph","ph","pp","k","bhd","wha","qha","pBrood","pHoney","pPollen","pEmpty","pBroodHeat","pHoneyHeat","pPollenHeat","pEmptyHeat","broodMetric","pollenRing","filenames"
1,59,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0,0.1,0.275259259259259,0.426666666666667,0.13362962962963,0.164444444444444,0.0708446866485014,0.449591280653951,0.272479564032698,0.20708446866485,3.95263724434876,7.72952777777778,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00059_all_consistant_v3.csv"
1,60,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.5,0.133037037037037,0.426074074074074,0.172444444444444,0.268444444444444,0.103542234332425,0.446866485013624,0.264305177111717,0.185286103542234,2.4988864142539,6.94293463143255,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00060_all_consistant_v3.csv"
1,61,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0,0.1,0.141333333333333,0.450666666666667,0.178666666666667,0.229333333333333,0.100817438692098,0.403269754768392,0.201634877384196,0.294277929155313,2.9853249475891,7.54230769230769,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00061_all_consistant_v3.csv"
1,62,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0,0.7,0.093037037037037,0.495703703703704,0.180148148148148,0.231111111111111,0,0.55858310626703,0.381471389645777,0.0599455040871935,2.12101910828025,9.5305977286312,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00062_all_consistant_v3.csv"
1,63,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,1,0.1,0.064,0.403851851851852,0.211259259259259,0.320888888888889,0.0163487738419619,0.425068119891008,0.26158038147139,0.29700272479564,1.30555555555556,8.03520176082172,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00063_all_consistant_v3.csv"
1,64,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.1,0.136296296296296,0.410074074074074,0.181333333333333,0.272296296296296,0.215258855585831,0.384196185286104,0.228882833787466,0.171662125340599,2.26521739130435,6.97725433526012,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00064_all_consistant_v3.csv"
1,65,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0.5,0.3,0.0648888888888889,0.453925925925926,0.17837037037037,0.302814814814815,0.0653950953678474,0.403269754768392,0.177111716621253,0.354223433242507,1.32420091324201,7.12009791122715,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00065_all_consistant_v3.csv"
1,66,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,1,0.5,0.064,0.388740740740741,0.18162962962963,0.36562962962963,0.0354223433242507,0.425068119891008,0.26158038147139,0.277929155313351,1.56481481481481,6.5425381097561,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00066_all_consistant_v3.csv"
1,67,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.5,0.157333333333333,0.412148148148148,0.15762962962963,0.272888888888889,0.0217983651226158,0.487738419618529,0.305177111716621,0.185286103542234,2.59133709981168,6.63785046728972,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00067_all_consistant_v3.csv"
1,68,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,1,0.1,0.144592592592593,0.386666666666667,0.166222222222222,0.302518518518519,0.149863760217984,0.425068119891008,0.26158038147139,0.163487738419619,2.14754098360656,7.02298850574713,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00068_all_consistant_v3.csv"
1,69,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.3,0.224,0.424592592592593,0.159407407407407,0.192,0.228882833787466,0.403269754768392,0.185286103542234,0.182561307901907,3.44444444444444,8.02175157013259,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00069_all_consistant_v3.csv"
1,70,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0,0.5,0.264296296296296,0.422814814814815,0.136888888888889,0.176,0.138964577656676,0.403269754768392,0.272479564032698,0.185286103542234,3.75784753363229,8.22177995795375,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00070_all_consistant_v3.csv"
1,71,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,1,0.3,0.129185185185185,0.410666666666667,0.187259259259259,0.272888888888889,0.0790190735694823,0.425068119891008,0.26158038147139,0.23433242506812,2.48165137614679,8.81303751803752,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00071_all_consistant_v3.csv"
1,72,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0,0.5,0.102222222222222,0.47762962962963,0.172444444444444,0.247703703703704,0.00544959128065395,0.577656675749319,0.302452316076294,0.114441416893733,2.21449275362319,10.3107196029777,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00072_all_consistant_v3.csv"
1,73,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0.5,0.3,0.0482962962962963,0.464592592592593,0.154074074074074,0.333037037037037,0.0272479564032698,0.49591280653951,0.250681198910082,0.226158038147139,1.01840490797546,8.97151785714286,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00073_all_consistant_v3.csv"
1,74,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.5,0.262518518518519,0.430518518518519,0.138962962962963,0.168,0.103542234332425,0.435967302452316,0.291553133514986,0.168937329700272,3.60045146726862,7.60899518238128,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00074_all_consistant_v3.csv"
1,75,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0,0.3,0.0693333333333333,0.514666666666667,0.174518518518519,0.241481481481481,0.160762942779292,0.452316076294278,0.190735694822888,0.196185286103542,1.96581196581197,12.8510708117444,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00075_all_consistant_v3.csv"
1,76,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0,0.3,0.0877037037037037,0.467259259259259,0.176,0.269037037037037,0.0980926430517711,0.446866485013624,0.182561307901907,0.272479564032698,1.77702702702703,8.52680405833862,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00076_all_consistant_v3.csv"
1,77,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0,0.7,0.050962962962963,0.506074074074074,0.180740740740741,0.262222222222222,0,0.580381471389646,0.370572207084469,0.0490463215258856,1.37209302325581,8.91585480093677,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00077_all_consistant_v3.csv"
1,78,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.1,0.278814814814815,0.427555555555556,0.144,0.14962962962963,0.332425068119891,0.397820163487738,0.17983651226158,0.0899182561307902,3.8278427205101,6.82151074151074,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00078_all_consistant_v3.csv"
1,79,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0,0.6,0.0945185185185185,0.448296296296296,0.164148148148148,0.293037037037037,0.0653950953678474,0.452316076294278,0.247956403269755,0.23433242506812,1.63009404388715,7.845717118308,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00079_all_consistant_v3.csv"
1,80,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,1,0.7,0.180148148148148,0.366222222222222,0.150814814814815,0.302814814814815,0.0299727520435967,0.425068119891008,0.26158038147139,0.283378746594005,2.72368421052632,7.00488673139159,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00080_all_consistant_v3.csv"
1,81,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.1,0.064,0.45362962962963,0.175111111111111,0.307259259259259,0.0517711171662125,0.4141689373297,0.217983651226158,0.316076294277929,1.2962962962963,8.47169823644677,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00081_all_consistant_v3.csv"
1,82,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0,0.3,0.069037037037037,0.479703703703704,0.175111111111111,0.276148148148148,0.0463215258855586,0.539509536784741,0.250681198910082,0.163487738419619,1.82832618025751,10.1468622606547,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00082_all_consistant_v3.csv"
1,83,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,1,0.7,0.173333333333333,0.358518518518519,0.142222222222222,0.325925925925926,0.0381471389645777,0.425068119891008,0.26158038147139,0.275204359673025,2.72136752136752,7.45076859504132,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00083_all_consistant_v3.csv"
1,84,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,1,0.6,0.104,0.368296296296296,0.160888888888889,0.366814814814815,0.0272479564032698,0.425068119891008,0.26158038147139,0.286103542234332,2.02279202279202,8.20037007240547,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00084_all_consistant_v3.csv"
1,85,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.7,0.127111111111111,0.383703703703704,0.165333333333333,0.323851851851852,0,0.544959128065395,0.359673024523161,0.0953678474114441,2.01398601398601,9.576138996139,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00085_all_consistant_v3.csv"
1,86,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.5,0.115555555555556,0.407703703703704,0.169185185185185,0.307555555555556,0.0871934604904632,0.425068119891008,0.318801089918256,0.168937329700272,1.73846153846154,7.87795058139535,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00086_all_consistant_v3.csv"
1,87,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,0.5,0.5,0.0242962962962963,0.488888888888889,0.151111111111111,0.335703703703704,0.00272479564032698,0.525885558583106,0.209809264305177,0.26158038147139,1.07317073170732,12.9170666666667,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00087_all_consistant_v3.csv"
1,88,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,1,0.5,0.0616296296296296,0.363555555555556,0.159407407407407,0.415407407407407,0.0190735694822888,0.425068119891008,0.26158038147139,0.294277929155313,1.23076923076923,6.89836185819071,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00088_all_consistant_v3.csv"
