"...1","trial_n","type","days","n","rb","rn","w","pph","ph","pp","k","bhd","wha","qha","pBrood","pHoney","pPollen","pEmpty","pBroodHeat","pHoneyHeat","pPollenHeat","pEmptyHeat","broodMetric","pollenRing","filenames"
1,16,"none",30,116,4,3,2947,0.7806,0.9976,0.9379,11.3612,0.553,0.2267,0.1578,0.498962962962963,0.314962962962963,0.0666666666666667,0.119407407407407,0.583106267029973,0.133514986376022,0.0762942779291553,0.20708446866485,4.99762470308789,5.87995296331138,"hive_data/heat_none//Beehive Data Out Trial 00116_none.csv"
1,17,"none",30,72,3,1,2411,0.6897,0.9562,1.0039,5.6672,0.2834,0.6553,0.2277,0.356148148148148,0.440296296296296,0.0746666666666667,0.128888888888889,0.316076294277929,0.376021798365123,0.0463215258855586,0.26158038147139,4.45091514143095,6.38584118438762,"hive_data/heat_none//Beehive Data Out Trial 00117_none.csv"
1,18,"none",30,102,2,4,2868,0.7249,0.9522,0.98,7.5579,0.2668,0.3786,0.1569,0.422518518518519,0.376888888888889,0.0696296296296296,0.130962962962963,0.435967302452316,0.275204359673025,0.0517711171662125,0.237057220708447,4.70126227208976,6.39500786163522,"hive_data/heat_none//Beehive Data Out Trial 00118_none.csv"
1,19,"none",30,66,2,3,2116,0.4508,0.9624,0.9111,18.034,0.9423,0.9935,0.641,0.376,0.419555555555556,0.072,0.132444444444444,0.310626702997275,0.329700272479564,0.0953678474114441,0.264305177111717,4.56264775413712,7.01610169491525,"hive_data/heat_none//Beehive Data Out Trial 00119_none.csv"
1,20,"none",30,81,4,3,2369,0.8477,0.9616,1.0443,15.7458,0.2459,0.2117,0.7797,0.463407407407407,0.363259259259259,0.0562962962962963,0.117037037037037,0.588555858310627,0.329700272479564,0.0408719346049046,0.0408719346049046,5.12531969309463,6.28834420880914,"hive_data/heat_none//Beehive Data Out Trial 00120_none.csv"
1,21,"none",30,80,2,2,1078,0.8539,0.9108,1.0297,17.3326,0.8582,0.1166,0.8403,0.360592592592593,0.447111111111111,0.0856296296296296,0.106666666666667,0.427792915531335,0.403269754768392,0.111716621253406,0.0572207084468665,4.59326211996713,7.41708416169649,"hive_data/heat_none//Beehive Data Out Trial 00121_none.csv"
1,22,"none",30,97,3,3,3639,0.9533,0.9732,1.0483,14.5063,0.938,0.8714,0.9431,0.451851851851852,0.340444444444444,0.0491851851851852,0.158518518518519,0.626702997275204,0.185286103542234,0.0163487738419619,0.171662125340599,4.64,6.27930374238468,"hive_data/heat_none//Beehive Data Out Trial 00122_none.csv"
1,23,"none",30,73,3,4,1555,0.7363,0.9043,1.059,8.3315,0.8591,0.5002,0.5025,0.410074074074074,0.433481481481481,0.0411851851851852,0.115259259259259,0.452316076294278,0.321525885558583,0.0490463215258856,0.177111716621253,4.53034682080925,6.24115516062884,"hive_data/heat_none//Beehive Data Out Trial 00123_none.csv"
1,24,"none",30,83,4,2,3617,0.2787,0.9307,0.9682,16.1443,0.9848,0.5555,0.7464,0.379555555555556,0.440888888888889,0.0782222222222222,0.101333333333333,0.356948228882834,0.403269754768392,0.119891008174387,0.119891008174387,4.84777517564403,7.25629032258064,"hive_data/heat_none//Beehive Data Out Trial 00124_none.csv"
1,25,"none",30,94,2,1,2423,0.339,1.0699,1.0878,15.1222,0.7064,0.5269,0.5714,0.347851851851852,0.449777777777778,0.128296296296296,0.0740740740740741,0.386920980926431,0.392370572207084,0.171662125340599,0.0490463215258856,4.9267461669506,8.68186429512516,"hive_data/heat_none//Beehive Data Out Trial 00125_none.csv"
1,26,"none",30,114,4,3,3944,0.7349,0.9476,0.9198,12.7373,0.7273,0.211,0.3986,0.429037037037037,0.341037037037037,0.0681481481481482,0.161777777777778,0.637602179836512,0.283378746594005,0.0245231607629428,0.0544959128065395,4.78314917127072,5.99509991311903,"hive_data/heat_none//Beehive Data Out Trial 00126_none.csv"
1,27,"none",30,116,3,3,1741,0.2265,1.0352,1.0318,13.4857,0.6989,0.3145,0.7423,0.391703703703704,0.409777777777778,0.110518518518519,0.088,0.64850136239782,0.226158038147139,0.0544959128065395,0.0708446866485014,4.80937972768533,6.74279826464208,"hive_data/heat_none//Beehive Data Out Trial 00127_none.csv"
1,28,"none",30,75,2,2,2291,0.333,0.9077,1.0564,7.0186,0.1585,0.0244,0.6454,0.330962962962963,0.477925925925926,0.0731851851851852,0.117925925925926,0.359673024523161,0.416893732970027,0.0544959128065395,0.168937329700272,4.32229185317816,6.76268443893366,"hive_data/heat_none//Beehive Data Out Trial 00128_none.csv"
1,29,"none",30,102,3,1,2043,0.8986,0.9911,0.9083,17.9975,0.529,0.8497,0.3381,0.376,0.456592592592593,0.0915555555555556,0.0758518518518519,0.365122615803815,0.416893732970027,0.11716621253406,0.100817438692098,5.00236406619385,8.0995262816353,"hive_data/heat_none//Beehive Data Out Trial 00129_none.csv"
1,30,"none",30,67,4,2,1890,0.8188,0.9292,1.0665,19.193,0.9843,0.1698,0.2691,0.35437037037037,0.441185185185185,0.0802962962962963,0.124148148148148,0.514986376021798,0.354223433242507,0.0272479564032698,0.103542234332425,4.64214046822742,7.33896574882471,"hive_data/heat_none//Beehive Data Out Trial 00130_none.csv"
1,31,"none",30,73,2,3,2301,0.8816,1.0404,0.9767,9.4487,0.286,0.9796,0.903,0.41362962962963,0.33362962962963,0.0844444444444444,0.168296296296296,0.599455040871935,0.209809264305177,0.0572207084468665,0.133514986376022,4.55730659025788,6.28966252220249,"hive_data/heat_none//Beehive Data Out Trial 00131_none.csv"
1,32,"none",30,62,2,4,1761,0.689,0.9317,0.9184,5.8329,0.5473,0.519,0.7471,0.284148148148148,0.528592592592593,0.0545185185185185,0.132740740740741,0.50408719346049,0.362397820163488,0.0217983651226158,0.111716621253406,4.07299270072993,5.94519058295964,"hive_data/heat_none//Beehive Data Out Trial 00132_none.csv"
1,33,"none",30,67,4,4,1633,0.2028,1.041,1.0853,5.6126,0.3959,0.4775,0.8226,0.374518518518519,0.429037037037037,0.119703703703704,0.0767407407407407,0.223433242506812,0.446866485013624,0.258855585831063,0.0708446866485014,4.64240506329114,4.29598756906077,"hive_data/heat_none//Beehive Data Out Trial 00133_none.csv"
1,34,"none",30,76,3,3,3076,0.7228,1.0929,0.9222,9.1267,0.6712,0.4569,0.1997,0.458962962962963,0.271111111111111,0.126222222222222,0.143703703703704,0.847411444141689,0.0108991825613079,0.0108991825613079,0.130790190735695,4.84312459651388,6.74430601092896,"hive_data/heat_none//Beehive Data Out Trial 00134_none.csv"
1,35,"none",30,119,3,3,2171,0.339,1.0581,1.0542,10.0927,0.4225,0.508,0.9676,0.455111111111111,0.328888888888889,0.0897777777777778,0.126222222222222,0.64850136239782,0.26158038147139,0.0490463215258856,0.0408719346049046,4.78515625,5.29867567567568,"hive_data/heat_none//Beehive Data Out Trial 00135_none.csv"
1,36,"none",30,96,4,2,1259,0.4446,1.0331,1.0952,18.3622,0.7802,0.6346,0.4632,0.401777777777778,0.439407407407407,0.0980740740740741,0.0607407407407407,0.438692098092643,0.397820163487738,0.0871934604904632,0.0762942779291553,5.08259587020649,7.07139581928523,"hive_data/heat_none//Beehive Data Out Trial 00136_none.csv"
1,37,"none",30,62,3,2,1012,0.8147,1.0802,1.0064,13.2003,0.0227,0.9463,0.5254,0.324148148148148,0.424592592592593,0.112296296296296,0.138962962962963,0.365122615803815,0.373297002724796,0.138964577656676,0.122615803814714,4.22669104204753,7.40277041172366,"hive_data/heat_none//Beehive Data Out Trial 00137_none.csv"
1,38,"none",30,105,4,4,1368,0.2077,0.9698,1.0091,10.2999,0.7146,0.4143,0.1747,0.358518518518519,0.421333333333333,0.135407407407407,0.0847407407407407,0.455040871934605,0.337874659400545,0.125340599455041,0.0817438692098093,4.46115702479339,4.94567510548523,"hive_data/heat_none//Beehive Data Out Trial 00138_none.csv"
1,39,"none",30,69,4,2,1020,0.473,1.0979,1.0007,5.9406,0.5084,0.2385,0.6109,0.352296296296296,0.418074074074074,0.115555555555556,0.114074074074074,0.405994550408719,0.367847411444142,0.122615803814714,0.103542234332425,4.34650967199327,5.15244507441531,"hive_data/heat_none//Beehive Data Out Trial 00139_none.csv"
1,40,"none",30,110,4,3,3438,0.9199,1.0498,0.9599,18.2045,0.8176,0.1888,0.288,0.465481481481481,0.372444444444444,0.0337777777777778,0.128296296296296,0.498637602179836,0.299727520435967,0.0435967302452316,0.158038147138965,4.90897517504774,5.9112569610183,"hive_data/heat_none//Beehive Data Out Trial 00140_none.csv"
1,1,"none",30,101,4,3,2459,0.3004,1.0092,0.9176,8.5927,0.1034,0.8385,0.8528,0.419851851851852,0.360592592592593,0.0874074074074074,0.132148148148148,0.501362397820163,0.299727520435967,0.0844686648501362,0.114441416893733,4.54763585038814,5.62204601479047,"hive_data/heat_none//Beehive Data Out Trial 00201_none.csv"
