"...1","trial_n","days","n","rb","rn","w","pph","ph","pp","k","pBrood","pHoney","pPollen","pEmpty","broodMetric","pollenRing"
1,39,30,107,4,1,2000,0.6357,1.0475,0.9262,8.9656,0.419555555555556,0.379555555555556,0.128,0.0728888888888889,5.08050847457627,6.93452771272443
1,40,30,117,4,2,1183,0.8283,1.0545,1.0295,10.7019,0.401185185185185,0.403555555555556,0.082962962962963,0.112296296296296,4.70162481536189,6.45238619676946
1,1,30,68,3,2,3456,0.3948,1.0471,0.9033,8.2309,0.400296296296296,0.312888888888889,0.124444444444444,0.16237037037037,4.59511472982976,6.3955303030303
1,2,30,68,2,1,3623,0.7506,0.9716,0.9724,14.8141,0.362666666666667,0.435259259259259,0.118518518518519,0.0835555555555555,5.05882352941176,8.11643294758339
1,3,30,107,4,3,1331,0.8801,0.9701,1.0807,7.1707,0.450074074074074,0.408592592592593,0.0482962962962963,0.093037037037037,4.78472679394338,4.68078317621465
1,4,30,107,4,4,3484,0.7068,0.9247,0.9718,6.5594,0.447111111111111,0.403555555555556,0.0322962962962963,0.117037037037037,4.79390324718357,5.13689427312775
1,5,30,65,4,3,3079,0.8355,0.9873,0.9487,19.7308,0.442962962962963,0.401185185185185,0.0314074074074074,0.124444444444444,4.86822742474916,6.7151329394387
1,6,30,83,2,1,2248,0.6291,0.9893,1.0804,10.6147,0.305185185185185,0.408296296296296,0.142222222222222,0.144296296296296,4.26601941747573,8.11446298984035
1,7,30,67,4,3,1854,0.9008,0.9943,0.9713,7.0272,0.398222222222222,0.419555555555556,0.0571851851851852,0.125037037037037,4.62648809523809,4.71941384180791
1,8,30,115,3,1,1561,0.6763,0.95,0.9212,9.2534,0.401777777777778,0.418666666666667,0.120296296296296,0.0592592592592593,5.18731563421829,7.2711889596603
1,9,30,98,2,1,3575,0.6842,0.9809,1.08,18.0848,0.363259259259259,0.465481481481481,0.0838518518518519,0.0874074074074074,4.93148450244698,7.95994907702101
1,10,30,93,3,1,1470,0.2772,0.9154,0.9828,6.4954,0.329185185185185,0.467259259259259,0.126222222222222,0.0773333333333333,4.6984698469847,7.62333544705136
1,11,30,84,4,2,2617,0.8574,0.9302,0.9067,6.8894,0.397925925925926,0.418666666666667,0.0571851851851852,0.126222222222222,4.68205510052122,5.31008492569002
1,12,30,96,2,4,2989,0.9017,1.0535,0.9128,15.1932,0.530074074074074,0.309925925925926,0.0551111111111111,0.104888888888889,5.17607602012297,6.30181644359465
1,13,30,109,2,1,2372,0.6088,1.0552,0.9244,14.3415,0.385481481481481,0.441185185185185,0.10637037037037,0.066962962962963,5.07916986933128,8.01535930154466
1,14,30,74,3,2,3682,0.8154,0.9854,0.9178,17.2663,0.36237037037037,0.436444444444444,0.0714074074074074,0.129777777777778,4.76042518397383,7.16840461642906
1,15,30,60,2,4,1058,0.9791,1.0047,0.9546,19.2271,0.385777777777778,0.422814814814815,0.0637037037037037,0.127703703703704,4.5468509984639,6.44829712683952
1,16,30,108,2,2,3978,0.8971,1.0067,1.0605,9.4679,0.380740740740741,0.327111111111111,0.098962962962963,0.193185185185185,4.46225680933852,6.44553442028985
1,17,30,65,3,2,3751,0.7685,0.9013,1.0101,11.1593,0.335703703703704,0.418666666666667,0.0820740740740741,0.163555555555556,4.41306266548985,7.35181882519462
1,18,30,73,4,1,3910,0.8319,1.0113,1.0185,7.4261,0.400888888888889,0.327407407407407,0.144,0.127703703703704,4.85735402808574,5.95244343891403
1,19,30,102,3,3,1278,0.6882,0.9007,0.9882,6.4375,0.420740740740741,0.448888888888889,0.0462222222222222,0.0841481481481482,4.82253521126761,5.94825742574257
1,20,30,76,4,3,3739,0.5548,0.9782,1.0289,19.3718,0.43437037037037,0.40237037037037,0.0385185185185185,0.124740740740741,4.95634379263301,6.41059646539028
1,21,30,79,3,2,1013,0.9211,1.0738,1.0706,16.1037,0.383703703703704,0.439703703703704,0.0915555555555556,0.085037037037037,4.98223938223938,7.03834905660377
1,22,30,77,2,3,1484,0.7424,0.9918,1.0877,16.0495,0.376,0.409185185185185,0.0631111111111111,0.151703703703704,4.50275807722616,6.68986965966691
1,23,30,77,2,2,1627,0.2724,1.0004,0.9493,7.079,0.372444444444444,0.435259259259259,0.122666666666667,0.0696296296296296,4.97215592680987,7.74360108917631
1,24,30,109,4,3,3718,0.8974,1.0642,0.9008,19.0981,0.477333333333333,0.371555555555556,0.0284444444444444,0.122666666666667,4.93978895096213,6.26960925039872
1,25,30,111,2,3,2667,0.3077,1.0458,0.9462,13.7812,0.455111111111111,0.372444444444444,0.0696296296296296,0.102814814814815,4.93098958333333,6.03661097852029
1,26,30,75,3,2,3078,0.3124,0.983,1.0759,13.7453,0.373037037037037,0.418962962962963,0.098962962962963,0.109037037037037,4.82287529785544,7.40822489391796
1,27,30,81,3,3,1546,0.8239,1.08,0.969,5.6843,0.438222222222222,0.377185185185185,0.0601481481481481,0.124444444444444,4.55037187288709,4.41878240377062
1,28,30,61,4,1,1070,0.2724,0.9852,0.9264,5.2851,0.292444444444444,0.471111111111111,0.158518518518519,0.0779259259259259,4.36068895643364,6.897
1,29,30,118,4,2,3686,0.3922,0.9046,0.9063,14.8918,0.437925925925926,0.414518518518519,0.0485925925925926,0.098962962962963,5.02706359945873,6.76087205146533
1,30,30,72,2,4,3373,0.7651,1.0512,0.9599,13.1548,0.450666666666667,0.301333333333333,0.0645925925925926,0.183407407407407,4.70874424720579,5.55851524090462
1,31,30,118,2,4,1510,0.6769,0.9969,0.9129,18.6254,0.442074074074074,0.391407407407407,0.0554074074074074,0.111111111111111,4.95576407506702,6.44629068887207
1,32,30,111,2,2,2861,0.4746,0.9304,1.0177,5.7221,0.433185185185185,0.430222222222222,0.0562962962962963,0.0802962962962963,5.06703146374829,6.41289944903581
1,33,30,108,3,1,3293,0.7443,0.9238,1.0284,8.3723,0.416,0.409481481481482,0.085037037037037,0.0894814814814815,4.94017094017094,6.48969609261939
1,34,30,90,3,3,2292,0.4034,0.98,0.9541,18.9188,0.398814814814815,0.419851851851852,0.0758518518518519,0.105481481481481,4.90787518573551,6.30258997882851
1,35,30,92,3,3,2196,0.3738,1.0749,0.9394,16.8613,0.389333333333333,0.415407407407407,0.0684444444444444,0.126814814814815,4.77321156773212,6.68276034236805
1,36,30,81,2,2,3931,0.5333,0.9108,0.9481,9.2497,0.381037037037037,0.420444444444444,0.0746666666666667,0.123851851851852,4.8149300155521,7.04344608879493
1,37,30,85,4,1,3376,0.799,0.9275,1.0532,18.8258,0.320592592592593,0.464,0.0891851851851852,0.126222222222222,4.50646950092421,8.03424648786718
1,38,30,106,3,2,1215,0.6358,1.065,1.0002,19.6748,0.406222222222222,0.450666666666667,0.0711111111111111,0.072,5.05616338439096,7.20529914529915
1,39,30,65,4,2,3957,0.5874,1.0252,0.9057,5.2023,0.368,0.330962962962963,0.0714074074074074,0.22962962962963,3.85507246376812,4.05331244404655
1,40,30,107,3,3,2253,0.2283,0.9406,1.0595,12.1196,0.442666666666667,0.382814814814815,0.0702222222222222,0.104296296296296,4.8045515394913,6.17323529411765
1,1,30,101,4,2,3531,0.6477,0.9063,0.9369,19.5775,0.414518518518519,0.440592592592593,0.0337777777777778,0.111111111111111,4.93781272337384,6.67763954270343
1,2,30,119,2,2,3691,0.4011,0.9212,1.0519,12.2491,0.384888888888889,0.400888888888889,0.072,0.142222222222222,4.57736720554272,7.15369549150037
1,3,30,88,4,4,3783,0.7356,0.9619,0.9625,5.2146,0.459259259259259,0.38162962962963,0.0308148148148148,0.128296296296296,4.71612903225806,4.91233695652174
1,4,30,85,2,3,2212,0.8156,0.9983,0.9586,17.7841,0.386666666666667,0.391703703703704,0.058962962962963,0.162666666666667,4.58697318007663,6.4664069591528
1,5,30,89,2,4,2251,0.4143,1.0214,1.0475,13.8913,0.44,0.353185185185185,0.0681481481481482,0.138666666666667,4.71919191919192,5.94589765100671
1,6,30,120,4,1,1763,0.7126,0.9091,1.0598,17.2036,0.362074074074074,0.449777777777778,0.103407407407407,0.0847407407407407,4.76923076923077,7.64285902503294
1,7,30,98,3,1,3575,0.2349,1.0468,0.9948,16.9683,0.321777777777778,0.464592592592593,0.115555555555556,0.0980740740740741,4.53222836095764,8.29176020408163
1,8,30,72,2,2,1294,0.4557,0.9365,1.0536,10.1221,0.372444444444444,0.440888888888889,0.0998518518518519,0.0868148148148148,5.0533015115354,7.57170698924731
1,9,30,86,3,3,2251,0.9124,1.0648,1.0256,10.7159,0.423703703703704,0.327407407407407,0.0859259259259259,0.162962962962963,4.52587412587413,5.75669683257919
1,10,30,67,4,4,2101,0.5716,0.921,1.0601,12.3548,0.424,0.390222222222222,0.0500740740740741,0.135703703703704,4.64570230607966,5.93273348519362
1,11,30,68,3,3,2823,0.5194,1.0408,0.9996,15.622,0.393185185185185,0.372148148148148,0.0687407407407407,0.165925925925926,4.48831951770912,6.68357484076433
1,12,30,115,2,3,2275,0.8894,1.0249,0.976,8.9883,0.479407407407407,0.314666666666667,0.0785185185185185,0.127407407407407,4.90605686032138,5.97976459510358
1,13,30,83,2,1,3114,0.8218,0.9817,1.051,10.4954,0.39762962962963,0.391703703703704,0.129481481481481,0.0811851851851852,5.0521609538003,7.81986384266263
1,14,30,74,2,3,2617,0.3842,0.9781,1.0041,14.2493,0.385185185185185,0.392,0.0802962962962963,0.142518518518519,4.58923076923077,6.74451247165533
1,15,30,106,2,4,3337,0.2466,1.0036,0.9148,6.2756,0.413333333333333,0.364740740740741,0.0666666666666667,0.155259259259259,4.42293906810036,5.86247766043867
1,16,30,85,4,3,2326,0.835,0.969,0.9108,10.8614,0.466962962962963,0.355555555555556,0.0613333333333333,0.116148148148148,4.98350253807107,6.02264166666667
1,17,30,103,4,1,2438,0.5808,0.9424,1.0425,19.8243,0.371851851851852,0.463111111111111,0.0998518518518519,0.0651851851851852,5.10119521912351,8.41556621880998
1,18,30,61,2,2,2239,0.5123,0.9084,1.0912,19.2323,0.348444444444444,0.446814814814815,0.0871111111111111,0.11762962962963,4.73299319727891,7.90629973474801
1,19,30,71,4,2,2691,0.3282,1.083,1.0348,11.2833,0.448,0.343703703703704,0.119703703703704,0.0885925925925926,5.09259259259259,5.8181724137931
1,20,30,71,3,1,2466,0.5718,0.9085,0.9817,5.1886,0.365037037037037,0.470814814814815,0.064,0.100148148148148,4.75324675324675,5.96052234109503
1,21,30,69,4,4,2698,0.2027,0.9459,1.0925,17.9934,0.416592592592593,0.399703703703704,0.0752592592592593,0.108444444444444,4.7524893314367,6.41636026686434
1,22,30,74,2,1,3753,0.6049,1.0539,1.0552,17.498,0.318814814814815,0.463703703703704,0.113185185185185,0.104296296296296,4.68959107806691,8.83784025559105
1,23,30,112,3,3,1966,0.7128,1.0312,0.9577,19.81,0.444444444444444,0.409777777777778,0.0482962962962963,0.0974814814814815,5.05466666666667,6.88615328994939
1,24,30,89,3,4,2514,0.6158,1.0758,1.0687,7.3907,0.49037037037037,0.281481481481481,0.0788148148148148,0.149333333333333,4.74561933534743,5.52803157894737
1,25,30,76,3,3,1477,0.7476,0.9495,1.0244,18.3392,0.409185185185185,0.405037037037037,0.0642962962962963,0.121481481481481,4.71542360608255,6.74464520848573
1,26,30,82,4,3,2471,0.6541,0.9139,1.0486,7.9528,0.428740740740741,0.402962962962963,0.0527407407407407,0.115555555555556,4.74222529371113,6.60411764705882
1,27,30,120,3,3,3029,0.7959,1.0466,0.9469,18.5807,0.463111111111111,0.381333333333333,0.0281481481481481,0.127407407407407,4.83685220729367,6.28000777000777
1,28,30,76,3,1,1124,0.7461,0.9637,0.9261,16.3779,0.327703703703704,0.450962962962963,0.129481481481481,0.0918518518518519,4.57866184448463,8.07567017082786
1,29,30,98,2,4,3575,0.5058,1.0863,0.9667,9.2374,0.505185185185185,0.250962962962963,0.0835555555555555,0.160296296296296,4.82463343108504,5.42302243211334
1,30,30,105,2,3,3020,0.6129,1.0769,1.0757,14.5809,0.477925925925926,0.357925925925926,0.0471111111111111,0.117037037037037,4.8853068815871,6.04491721854305
1,31,30,99,4,4,2726,0.493,1.0406,0.9531,9.8157,0.502222222222222,0.306666666666667,0.0654814814814815,0.12562962962963,4.87669616519174,5.71537198067633
1,32,30,62,3,1,3664,0.2864,1.0867,0.9577,8.3002,0.333037037037037,0.305185185185185,0.178666666666667,0.183111111111111,4.36298932384342,6.11656310679612
1,33,30,95,2,2,2221,0.8943,0.9385,1.0785,6.8692,0.411259259259259,0.415111111111111,0.0554074074074074,0.118222222222222,4.67579250720461,6.41359743040685
1,34,30,60,3,1,1746,0.2002,0.9946,0.9291,6.3034,0.197333333333333,0.480296296296296,0.198518518518519,0.123851851851852,3.30630630630631,6.8348611967921
1,35,30,91,2,3,2983,0.6123,1.0894,0.9877,19.5147,0.408592592592593,0.397037037037037,0.0444444444444444,0.149925925925926,4.60188542422045,6.10720895522388
1,36,30,82,2,1,1784,0.8666,1.0688,0.9841,16.5577,0.372444444444444,0.446518518518519,0.109037037037037,0.072,5.05807478122514,8.31191108161911
1,37,30,120,3,4,1888,0.2355,0.9644,1.0081,11.5292,0.426666666666667,0.382814814814815,0.0808888888888889,0.10962962962963,4.58194444444444,6.09829721362229
1,38,30,105,4,2,2040,0.7116,1.0952,0.9858,10.8603,0.427851851851852,0.347259259259259,0.0971851851851852,0.127703703703704,4.74653739612188,5.75664675767918
1,39,30,120,4,1,2915,0.2674,1.0975,1.0137,16.4994,0.351703703703704,0.462222222222222,0.117037037037037,0.069037037037037,4.89806234203875,8.61407051282051
1,40,30,117,4,1,3121,0.5343,0.9947,0.9286,17.1723,0.326222222222222,0.458074074074074,0.0918518518518519,0.123851851851852,4.45231607629428,7.90156532988357
1,1,30,70,3,1,1702,0.4705,1.0178,1.007,5.5476,0.360296296296296,0.428740740740741,0.100148148148148,0.110814814814815,4.53453947368421,5.41803040774015
1,2,30,119,3,4,1940,0.4015,0.9221,0.9516,18.2175,0.438222222222222,0.39762962962963,0.0494814814814815,0.114666666666667,4.69912102772143,6.07260059612519
1,3,30,119,3,2,2418,0.3063,0.9071,1.0013,19.676,0.394962962962963,0.464592592592593,0.0696296296296296,0.0708148148148148,5.15978994748687,7.71572704081633
1,4,30,119,2,2,3053,0.4352,1.0486,0.9759,7.1539,0.474962962962963,0.313185185185185,0.0891851851851852,0.122666666666667,4.92451653150343,6.00122989593188
1,5,30,110,2,1,2501,0.543,1.0514,1.0428,11.5677,0.354074074074074,0.416,0.141333333333333,0.0885925925925926,4.96234309623431,7.86195868945869
1,6,30,109,2,2,1808,0.5052,1.0674,0.9793,15.884,0.405037037037037,0.432888888888889,0.0918518518518519,0.0702222222222222,5.14264813460132,7.40359342915811
1,7,30,63,4,2,3452,0.5679,0.944,0.9299,16.2547,0.372148148148148,0.421037037037037,0.0820740740740741,0.124740740740741,4.7531847133758,7.21619985925405
1,8,30,118,3,1,1398,0.8831,1.0983,0.9291,5.1877,0.441481481481481,0.374518518518519,0.0805925925925926,0.103407407407407,4.70469798657718,4.91168512658228
1,9,30,89,4,3,3930,0.3714,0.9341,0.9209,14.7516,0.457481481481481,0.370074074074074,0.0583703703703704,0.114074074074074,5.01813471502591,6.18389911929544
1,10,30,111,3,3,1067,0.8563,1.0556,0.9376,13.941,0.445037037037037,0.410666666666667,0.0562962962962963,0.088,5.01065246338216,6.25328282828283
1,11,30,96,3,4,3779,0.4659,1.0872,0.9525,15.1603,0.480296296296296,0.320888888888889,0.0551111111111111,0.143703703703704,4.81431215299198,6.34647276084949
1,12,30,118,2,1,3949,0.4192,0.9377,0.9819,11.0089,0.375407407407407,0.423407407407407,0.114074074074074,0.0871111111111111,4.94869771112865,8.05756473058083
1,13,30,95,4,4,1734,0.3084,0.9586,0.919,12.2776,0.395259259259259,0.398222222222222,0.0906666666666667,0.115851851851852,4.4167916041979,5.5925818452381
1,14,30,95,2,3,3242,0.7354,0.957,0.9172,5.9711,0.431703703703704,0.370962962962963,0.0565925925925926,0.140740740740741,4.66849691146191,6.32228434504792
1,16,30,109,2,4,2980,0.6418,0.9185,1.0203,18.7513,0.462222222222222,0.373333333333333,0.0343703703703704,0.130074074074074,4.85769230769231,6.34396031746032
1,17,30,70,4,1,1475,0.2061,1.0639,0.946,17.8009,0.302222222222222,0.458074074074074,0.158222222222222,0.0814814814814815,4.61960784313725,8.53086028460543
1,19,30,100,2,3,3304,0.8934,0.9124,1.0005,10.2972,0.438814814814815,0.351111111111111,0.0435555555555556,0.166518518518519,4.57258609047941,5.91266666666667
1,20,30,111,2,4,2474,0.8243,0.9192,0.9883,12.8404,0.460740740740741,0.353777777777778,0.0494814814814815,0.136,4.84887459807074,5.97478224455611
1,21,30,92,3,3,3858,0.6961,0.9523,1.0064,15.7849,0.400296296296296,0.370666666666667,0.0482962962962963,0.180740740740741,4.36861584011843,6.2966826538769
1,22,30,74,2,2,3685,0.7803,0.954,0.989,13.6674,0.392296296296296,0.404444444444444,0.0708148148148148,0.132444444444444,4.77039274924471,7.16513553113553
1,23,30,102,2,1,1822,0.7589,0.9046,1.043,7.8723,0.351407407407407,0.444148148148148,0.100444444444444,0.104,4.65598650927487,7.34631087391594
1,24,30,66,3,1,2373,0.7164,0.938,0.9708,12.5443,0.305481481481481,0.432592592592593,0.152888888888889,0.109037037037037,4.70805043646945,8.58721232876712
1,25,30,85,2,1,2167,0.2493,0.9981,0.9833,11.7163,0.351703703703704,0.426666666666667,0.148444444444444,0.0731851851851852,5.01095197978096,7.54415972222222
1,26,30,77,2,2,3513,0.4926,1.067,0.9284,13.5798,0.401185185185185,0.406814814814815,0.0791111111111111,0.112888888888889,4.85967503692762,7.38336489439184
1,27,30,82,3,4,2562,0.2798,1.0783,1.074,11.7687,0.424592592592593,0.326222222222222,0.105777777777778,0.143407407407407,4.67411025819958,5.06791099000908
1,28,30,72,4,2,3119,0.8746,0.987,1.0944,18.2684,0.379259259259259,0.425185185185185,0.0438518518518519,0.151703703703704,4.5,6.46091289198606
1,29,30,88,2,1,1262,0.488,1.0769,0.9632,19.3573,0.31762962962963,0.462222222222222,0.136888888888889,0.0832592592592593,4.69589552238806,8.86075641025641
1,30,30,92,3,2,3798,0.4355,0.975,1.0011,5.8112,0.409481481481482,0.380444444444444,0.0625185185185185,0.147555555555556,4.62518089725036,6.29510124610592
1,31,30,95,3,2,3830,0.9614,0.9701,0.9126,12.7918,0.438518518518519,0.366222222222222,0.082962962962963,0.112296296296296,5.04189189189189,7.21351941747573
1,32,30,116,4,2,2352,0.5064,1.0008,0.9589,18.7838,0.39762962962963,0.443259259259259,0.0554074074074074,0.103703703703704,4.74366616989568,6.95221256684492
1,33,30,114,2,2,2479,0.627,1.0612,1.0393,8.1799,0.416,0.334814814814815,0.104888888888889,0.144296296296296,4.66524216524216,6.37502654867257
1,34,30,75,4,2,2798,0.6168,0.9263,1.0841,6.975,0.341925925925926,0.442666666666667,0.066962962962963,0.148444444444444,4.39688041594454,6.26910977242303
1,36,30,103,4,4,2249,0.3555,1.0026,1.0656,12.9295,0.459555555555556,0.344592592592593,0.0521481481481481,0.143703703703704,4.53771760154739,5.37018916595013
1,37,30,106,4,2,2156,0.9211,0.999,1.0789,14.813,0.421925925925926,0.407407407407407,0.0571851851851852,0.113481481481481,4.84831460674157,6.58952
1,38,30,91,2,1,1881,0.9868,0.988,0.9025,19.8596,0.35437037037037,0.457481481481481,0.111407407407407,0.0767407407407407,5.02842809364549,8.12272668393782
1,39,30,114,4,4,2372,0.4855,1.0244,1.0522,17.6529,0.496592592592593,0.348740740740741,0.0462222222222222,0.108444444444444,5.01551312649165,5.60824129141886
1,40,30,81,2,4,1407,0.3938,1.081,1.0143,15.0023,0.422518518518519,0.398222222222222,0.0767407407407407,0.102518518518519,4.91023842917251,6.01270089285714
1,55,30,60,3,1,3168,0.3864,1.0796,1.0282,13.3644,0.335407407407407,0.407703703703704,0.154962962962963,0.101925925925926,4.71554770318021,8.12070494186047
1,75,30,79,3,4,1942,0.5031,0.9251,0.9708,16.1814,0.385481481481481,0.402074074074074,0.0631111111111111,0.149333333333333,4.62106072252114,5.45498157700811
1,1,30,81,2,1,3025,0.2405,0.9288,1.0837,16.2173,0.322962962962963,0.459851851851852,0.124148148148148,0.093037037037037,4.71192660550459,8.74663659793814
1,2,30,112,3,2,2367,0.3389,0.925,0.9842,17.1717,0.397333333333333,0.445037037037037,0.0725925925925926,0.085037037037037,4.9634601043997,7.13133821571238
1,3,30,90,4,2,3383,0.7661,1.0067,1.0827,9.5294,0.448592592592593,0.329777777777778,0.0948148148148148,0.126814814814815,4.98282694848085,6.37645103324349
1,4,30,102,4,3,1433,0.2394,1.046,1.016,11.0663,0.400592592592593,0.397925925925926,0.115851851851852,0.0856296296296296,4.61390532544379,5.08881608339538
1,5,30,85,3,3,2767,0.5164,1.0702,0.9103,15.2622,0.416592592592593,0.37362962962963,0.0580740740740741,0.151703703703704,4.59174964438122,6.41614591593973
1,6,30,63,2,4,3098,0.9901,0.9013,1.0136,10.8876,0.412444444444444,0.38162962962963,0.0417777777777778,0.164148148148148,4.55459770114942,6.11598602484472
1,7,30,72,3,3,3798,0.4103,0.9475,0.9432,14.3592,0.418074074074074,0.387555555555556,0.0651851851851852,0.129185185185185,4.82352941176471,7.53050458715596
1,8,30,108,4,2,2705,0.4071,0.9654,1.0785,15.4872,0.414518518518519,0.407407407407407,0.0853333333333333,0.0927407407407407,4.95496783416726,6.08768727272727
1,9,30,64,3,3,3212,0.4285,0.917,1.057,12.6019,0.401777777777778,0.392592592592593,0.0678518518518519,0.137777777777778,4.71828908554572,6.75849056603774
