"...1","trial_n","days","n","rb","rn","w","pph","ph","pp","k","pBrood","pHoney","pPollen","pEmpty","broodMetric","pollenRing"
1,24,25,119,3,1,3271,0.3998,1.0494,1.0777,12.3681,0.284444444444444,0.280296296296296,0.198518518518519,0.236740740740741,3.71666666666667,6.03196617336152
1,25,25,73,3,3,2478,0.224,1.0466,0.9421,7.9575,0.327407407407407,0.25362962962963,0.154074074074074,0.264888888888889,3.96561085972851,7.21335280373832
1,26,25,108,2,2,1993,0.2019,0.9082,1.0882,5.3174,0.319111111111111,0.291851851851852,0.172740740740741,0.216296296296296,4.68709377901578,7.05156345177665
1,27,25,90,4,3,2167,0.8282,1.0379,1.0472,7.4355,0.377481481481481,0.175111111111111,0.180444444444444,0.266962962962963,3.81004709576138,3.16906937394247
1,28,25,97,2,1,2099,0.3261,0.9885,1.0234,13.6362,0.385481481481481,0.243851851851852,0.171259259259259,0.199407407407407,4.11529592621061,4.32911300121507
1,29,25,75,4,3,3452,0.5754,0.9389,1.096,8.4879,0.365037037037037,0.221037037037037,0.175111111111111,0.238814814814815,4.20616883116883,7.09966487935657
1,30,25,101,4,3,1344,0.5703,0.9602,0.9146,17.7574,0.440592592592593,0.187851851851852,0.165333333333333,0.206222222222222,4.26092804303968,3.3836119873817
1,31,25,120,2,4,3855,0.2305,1.0335,0.9683,10.2963,0.368592592592593,0.284444444444444,0.155555555555556,0.191407407407407,4.55627009646302,6.41072916666667
1,32,25,82,4,1,1753,0.2733,1.0804,0.9168,5.9458,0.53037037037037,0.114666666666667,0.104296296296296,0.250666666666667,3.95530726256983,1.36294573643411
1,33,25,95,3,4,1570,0.957,0.9581,0.9936,9.7506,0.36562962962963,0.207111111111111,0.219851851851852,0.207407407407407,4.17828200972447,8.82603719599428
1,34,25,104,2,4,2054,0.8967,0.9793,0.9623,10.0711,0.4,0.224,0.230814814814815,0.145185185185185,4.74074074074074,9.47107142857143
1,35,25,120,2,4,3610,0.9077,1.0616,1.0094,14.4903,0.301037037037037,0.223703703703704,0.208296296296296,0.266962962962963,4.05708661417323,7.02527152317881
1,36,25,107,3,2,1343,0.5535,0.9793,0.9831,18.891,0.43762962962963,0.208,0.177777777777778,0.176592592592593,4.31415030467163,7.53078347578348
1,37,25,62,4,1,1200,0.3657,0.9125,1.0843,8.0093,0.41037037037037,0.171851851851852,0.127111111111111,0.290666666666667,3.35018050541516,1.65589655172414
1,38,25,73,3,4,2346,0.2232,0.902,0.9158,13.5512,0.40562962962963,0.251259259259259,0.136592592592593,0.206518518518519,4.34039444850256,6.05740566037736
1,39,25,108,2,1,2420,0.2298,0.9883,1.028,5.236,0.495703703703704,0.167111111111111,0.117333333333333,0.219851851851852,4.13986849970114,3.94285460992908
1,40,25,61,2,4,1269,0.8019,0.9648,1.0149,6.6217,0.303703703703704,0.22637037037037,0.22162962962963,0.248296296296296,4.08780487804878,8.07383507853403
1,1,25,89,2,3,3040,0.6675,0.9874,0.9069,19.4592,0.27762962962963,0.28,0.244740740740741,0.19762962962963,4.39701173959445,6.70779894179894
1,2,25,104,4,2,1086,0.2792,1.0344,0.9336,9.3103,0.527703703703704,0.154074074074074,0.110518518518519,0.207703703703704,4.15833801235261,2.81357692307692
1,3,25,71,3,4,1074,0.8709,0.9629,0.9758,13.1602,0.420444444444444,0.185777777777778,0.197037037037037,0.196740740740741,4.26638477801268,4.05368421052632
1,4,25,64,2,3,3442,0.9068,0.9681,1.0935,11.3829,0.364148148148148,0.219851851851852,0.212444444444444,0.203555555555556,4.41497152156225,6.00762803234501
1,5,25,105,3,4,1632,0.5386,0.9096,0.9599,16.4704,0.375111111111111,0.274074074074074,0.21362962962963,0.137185185185185,4.87993680884676,6.90288648648649
1,6,25,113,2,2,3200,0.3444,1.0639,1.0041,12.3518,0.382222222222222,0.222518518518519,0.159703703703704,0.235555555555556,4.08062015503876,6.93185086551265
1,7,25,113,3,3,1021,0.6432,1.0108,0.9608,11.7244,0.477333333333333,0.157925925925926,0.146666666666667,0.218074074074074,4.15394165114836,3.46129455909944
1,8,25,79,3,3,2311,0.7798,1.0438,0.9653,9.6718,0.388444444444444,0.181037037037037,0.17837037037037,0.252148148148148,4.04881769641495,4.19936170212766
1,9,25,87,4,3,2589,0.6656,1.0538,1.0823,18.473,0.306074074074074,0.296,0.235555555555556,0.16237037037037,4.69699903194579,8.87645645645646
1,10,25,70,4,3,2829,0.5543,1.0429,0.9177,8.8023,0.32237037037037,0.229925925925926,0.207703703703704,0.24,4.08272058823529,5.51734536082474
1,11,25,89,2,2,3805,0.7586,1.0255,0.9427,16.1637,0.29037037037037,0.277925925925926,0.265777777777778,0.165925925925926,4.49387755102041,8.99272921108742
1,12,25,87,3,4,1828,0.2901,1.0677,1.0459,19.005,0.32562962962963,0.301333333333333,0.180148148148148,0.192888888888889,4.2056414922657,7.72249754178958
1,13,25,78,2,2,3674,0.2076,1.0115,0.9688,13.4787,0.28562962962963,0.304592592592593,0.180444444444444,0.229333333333333,4.03319502074689,5.88065175097276
1,14,25,62,3,3,2280,0.7561,1.0622,1.0665,11.8357,0.380740740740741,0.204148148148148,0.187259259259259,0.227851851851852,4.13540856031128,5.77417997097242
1,15,25,89,3,1,1571,0.2297,1.0537,1.0115,14.9311,0.301925925925926,0.307555555555556,0.180148148148148,0.21037037037037,4.1648675171737,6.29791907514451
1,16,25,68,3,3,2769,0.5374,1.0603,0.9577,17.4457,0.33362962962963,0.244444444444444,0.200592592592593,0.221333333333333,4.20426287744227,6.908
1,17,25,94,4,4,1698,0.3941,0.9148,0.9717,7.9081,0.426962962962963,0.206222222222222,0.152296296296296,0.214518518518519,4.3206106870229,7.28772988505747
1,18,25,118,4,3,1685,0.9777,1.0569,0.9941,8.1233,0.530074074074074,0.133333333333333,0.136592592592593,0.2,4.43264393515931,2.20353333333333
1,19,25,103,3,2,2104,0.8246,0.9784,0.9528,18.7204,0.369777777777778,0.241777777777778,0.23762962962963,0.150814814814815,4.59935897435897,7.58280637254902
1,20,25,92,2,3,1134,0.2166,0.9063,1.0907,13.5902,0.20237037037037,0.360888888888889,0.186074074074074,0.250666666666667,4.12591508052709,10.2541954022989
1,21,25,69,4,1,1010,0.8668,1.0032,1.0725,18.7407,0.423703703703704,0.179555555555556,0.183703703703704,0.213037037037037,4.06293706293706,3.4410396039604
1,22,25,113,2,4,1070,0.5673,0.9459,0.9851,17.2657,0.357037037037037,0.236148148148148,0.192,0.214814814814815,4.21410788381743,7.40377666248432
1,23,25,94,2,2,3074,0.5241,0.9405,0.9413,16.1224,0.381037037037037,0.263703703703704,0.196444444444444,0.158814814814815,4.57698289269051,4.86696629213483
1,24,25,62,4,1,3440,0.6703,0.9326,1.0996,5.3302,0.440592592592593,0.167111111111111,0.130666666666667,0.26162962962963,4.2649630127774,2.60609929078014
1,25,25,117,4,1,2483,0.2364,1.0207,0.9054,13.8672,0.437333333333333,0.21837037037037,0.141037037037037,0.203259259259259,3.98509485094851,2.65723202170963
1,26,25,104,4,2,3971,0.4825,0.9717,0.902,17.8882,0.277037037037037,0.297185185185185,0.220148148148148,0.20562962962963,4.10053475935829,5.4677666999003
1,27,25,64,4,4,2640,0.6558,1.0129,0.9622,5.694,0.404148148148148,0.184592592592593,0.176,0.235259259259259,4.40615835777126,4.42536115569823
1,28,25,70,4,1,2360,0.5034,1.0089,1.0262,15.1169,0.368592592592593,0.231407407407407,0.181925925925926,0.218074074074074,3.94372990353698,4.90983354673495
1,29,25,91,4,3,1203,0.8694,1.0764,1.0086,10.6118,0.376296296296296,0.203851851851852,0.217185185185185,0.202666666666667,4.23779527559055,9.12130813953488
1,30,25,105,4,2,2348,0.7528,1.029,0.9391,16.8688,0.265777777777778,0.272296296296296,0.259259259259259,0.202666666666667,4.40133779264214,7.64365614798694
1,31,25,65,2,3,1477,0.3166,1.0405,0.9653,18.0602,0.245925925925926,0.329481481481481,0.209481481481481,0.215111111111111,4.00481927710843,9.80163669064748
1,32,25,117,3,1,3675,0.4792,0.9675,0.9509,16.2545,0.380740740740741,0.229333333333333,0.178962962962963,0.210962962962963,4.17743190661479,4.15972868217054
1,33,25,118,3,3,3124,0.9466,0.9663,1.009,9.501,0.470518518518519,0.181037037037037,0.165925925925926,0.182518518518519,4.70654911838791,3.86540098199673
1,34,25,98,4,4,2358,0.5465,0.9091,1.0129,12.611,0.352592592592593,0.222814814814815,0.158518518518519,0.266074074074074,3.9344537815126,4.0018085106383
1,35,25,104,2,4,3734,0.954,0.9749,1.0709,7.4804,0.276444444444444,0.276740740740741,0.248,0.198814814814815,4.89817792068596,8.38434689507495
1,36,25,67,2,2,2896,0.5442,0.9767,1.0211,9.8959,0.41837037037037,0.221037037037037,0.191703703703704,0.168888888888889,4.58498583569405,4.9302144772118
1,37,25,63,3,2,3136,0.7374,1.004,1.0437,7.4021,0.356148148148148,0.213333333333333,0.210962962962963,0.219555555555556,4.37936772046589,5.59351388888889
1,39,25,106,3,3,2769,0.5476,0.9591,1.0692,13.0856,0.333925925925926,0.277333333333333,0.207407407407407,0.181333333333333,4.37267080745342,7.48757478632479
1,40,25,70,3,2,3870,0.3093,1.0609,0.9263,17.2597,0.32237037037037,0.316148148148148,0.191703703703704,0.169777777777778,4.45955882352941,7.90373008434864
1,76,25,109,4,1,2987,0.5532,1.0776,0.9718,6.9946,0.470814814814815,0.155851851851852,0.13362962962963,0.239703703703704,4.37507866582756,1.87849809885932
1,77,25,96,2,4,2249,0.3451,1.0886,1.0237,8.3215,0.403555555555556,0.229037037037037,0.174222222222222,0.193185185185185,4.41850220264317,8.53179818887451
1,78,25,110,3,3,1174,0.4123,0.9169,1.0458,5.2141,0.417185185185185,0.207407407407407,0.159407407407407,0.216,4.12642045454545,5.35648571428571
1,79,25,73,4,4,3659,0.5589,0.9104,1.0481,8.5219,0.387259259259259,0.218666666666667,0.162074074074074,0.232,4.09793420045907,5.37727642276423
1,80,25,109,4,4,1146,0.5624,1.0817,1.0014,12.4686,0.479111111111111,0.184296296296296,0.158222222222222,0.17837037037037,4.29313543599258,4.021961414791
1,1,25,95,3,3,3860,0.2137,0.9064,0.9567,6.6974,0.379259259259259,0.274666666666667,0.139851851851852,0.206222222222222,4.25,4.01952535059331
1,2,25,89,4,1,3998,0.6508,1.0111,1.068,19.659,0.402666666666667,0.213333333333333,0.170666666666667,0.213333333333333,4.16629874908021,3.90808333333333
1,3,25,89,3,4,1338,0.6262,1.0796,0.9291,19.6423,0.356740740740741,0.209481481481481,0.176888888888889,0.256888888888889,3.98172757475083,7.10800565770863
1,4,25,61,3,4,2496,0.8692,1.0764,0.9937,14.54,0.282666666666667,0.219555555555556,0.222222222222222,0.275555555555556,3.69601677148847,10.986302294197
1,5,25,61,2,2,1347,0.321,1.0552,1.0921,6.8039,0.395555555555556,0.214814814814815,0.158222222222222,0.231407407407407,4.17078651685393,4.35573793103448
1,7,25,67,3,1,2433,0.7819,0.9964,1.0672,16.9562,0.18637037037037,0.305481481481481,0.30637037037037,0.201777777777778,4,9.95615906886518
1,8,25,116,3,2,3020,0.7851,0.9337,1.051,19.7775,0.381333333333333,0.228444444444444,0.205333333333333,0.184888888888889,4.38383838383838,5.76193255512322
1,9,25,103,4,2,2293,0.9039,1.0657,1.0466,10.5969,0.371555555555556,0.195555555555556,0.195555555555556,0.237333333333333,3.99202551834131,4.60398484848485
1,10,25,76,4,4,3198,0.4384,1.0957,1.0512,8.6338,0.288888888888889,0.263111111111111,0.203259259259259,0.244740740740741,4.17435897435897,7.80788288288288
1,11,25,97,2,2,3869,0.6892,0.9934,0.9727,8.9984,0.354074074074074,0.248888888888889,0.236148148148148,0.160888888888889,4.79665271966527,7.49175
1,12,25,95,3,3,3860,0.2137,0.9064,0.9567,6.6974,0.379259259259259,0.274666666666667,0.139851851851852,0.206222222222222,4.25,4.01952535059331
1,13,25,110,3,4,1413,0.6731,1.0916,1.08,10.599,0.486518518518519,0.141037037037037,0.138074074074074,0.23437037037037,4.19366626065773,2.48088235294118
1,14,25,101,3,4,2958,0.4511,1.0604,1.044,5.975,0.368888888888889,0.232,0.178962962962963,0.220148148148148,4.24899598393574,9.12931034482759
1,15,25,83,3,4,3659,0.6695,1.0547,0.9979,8.2589,0.391407407407407,0.197037037037037,0.159703703703704,0.251851851851852,4.20590461771385,4.65565413533835
1,16,25,68,4,2,3375,0.5117,0.984,1.0755,11.6241,0.395851851851852,0.239111111111111,0.19437037037037,0.170666666666667,4.58982035928144,7.85617100371747
1,17,25,79,3,2,1693,0.4192,1.0004,0.9436,12.0772,0.404148148148148,0.189925925925926,0.150518518518519,0.255407407407407,3.77272727272727,3.79502340093604
1,18,25,74,2,3,2283,0.7907,1.0098,0.9532,5.9449,0.342222222222222,0.211555555555556,0.222222222222222,0.224,4.29264069264069,6.18176470588235
1,19,25,90,2,2,2661,0.3035,1.0718,1.0558,10.1335,0.385777777777778,0.248296296296296,0.172444444444444,0.193481481481481,4.52380952380952,5.56688544152745
1,20,25,102,2,3,3195,0.3584,1.0856,1.0293,5.4448,0.411259259259259,0.21037037037037,0.167407407407407,0.210962962962963,4.51873198847262,8.64514084507042
1,21,25,103,2,1,2502,0.7262,1.0832,1.0259,19.5504,0.302814814814815,0.284740740740741,0.250962962962963,0.161481481481481,4.38551859099804,7.81625390218522
1,22,25,102,4,4,2896,0.2106,1.0514,0.9791,11.7623,0.350518518518519,0.263407407407407,0.145185185185185,0.240888888888889,3.95097210481826,5.01008998875141
1,23,25,119,3,2,1020,0.5422,1.0836,1.0388,19.5109,0.475555555555556,0.18637037037037,0.149925925925926,0.188148148148148,4.20809968847352,5.76213036565978
1,24,25,70,3,2,1549,0.4621,1.0469,0.9825,10.5618,0.351111111111111,0.259555555555556,0.20562962962963,0.183703703703704,4.40506329113924,9.11033105022831
1,25,25,80,2,3,3313,0.8692,0.9081,1.0713,5.5235,0.381037037037037,0.208888888888889,0.209185185185185,0.200888888888889,4.48833592534992,10.5594042553191
1,26,25,76,2,2,1387,0.3442,0.9935,0.9949,19.9816,0.260148148148148,0.322962962962963,0.214222222222222,0.202666666666667,4.06833712984055,8.67500917431193
1,27,25,115,2,2,2020,0.2391,1.0337,0.9552,6.7109,0.474666666666667,0.224296296296296,0.141925925925926,0.159111111111111,4.56179775280899,3.72210039630119
1,28,25,70,2,2,3019,0.3116,1.0804,1.0718,13.3386,0.302222222222222,0.301037037037037,0.231407407407407,0.165333333333333,4.57843137254902,7.30758858267717
1,29,25,98,4,1,3671,0.829,1.0406,0.9127,8.8343,0.509037037037037,0.139851851851852,0.142518518518519,0.208592592592593,4.39231664726426,3.66822033898305
1,30,25,73,3,1,3992,0.2516,0.9365,0.9756,6.825,0.439111111111111,0.187259259259259,0.112592592592593,0.261037037037037,4.11470985155196,2.33602848101266
1,31,25,87,4,3,1028,0.3762,1.0817,0.9656,18.8679,0.309925925925926,0.245333333333333,0.177481481481481,0.267259259259259,3.97514340344168,6.02851449275362
1,32,25,78,2,1,2371,0.7069,0.9754,0.92,14.6262,0.200592592592593,0.326222222222222,0.324148148148148,0.149037037037037,4.51403249630724,10.2582016348774
1,33,25,112,4,2,2952,0.7886,0.9889,0.9124,19.5078,0.442666666666667,0.202962962962963,0.189333333333333,0.165037037037037,4.58768406961178,6.38356204379562
1,34,25,111,3,1,3033,0.8967,1.0218,0.9121,7.4566,0.501037037037037,0.10637037037037,0.122074074074074,0.270518518518518,4.13601419278533,1.92217270194986
1,35,25,75,3,4,2027,0.3798,1.0704,1.0644,10.1657,0.34162962962963,0.270814814814815,0.205037037037037,0.182518518518519,4.58109280138768,6.60916849015317
1,36,25,114,4,3,1280,0.3292,0.9845,1.0773,12.4131,0.510518518518518,0.175111111111111,0.119111111111111,0.195259259259259,4.30992455020313,2.75746192893401
1,37,25,82,4,2,2969,0.7774,1.043,1.0032,15.171,0.332444444444444,0.234074074074074,0.230814814814815,0.202666666666667,4.22638146167558,7.37398734177215
1,38,25,109,2,4,2174,0.546,0.9507,0.9261,11.1968,0.485925925925926,0.183407407407407,0.165925925925926,0.164740740740741,4.60365853658537,5.40922455573506
1,39,25,108,4,3,1870,0.6568,1.0825,0.9954,16.5972,0.388444444444444,0.166518518518519,0.16562962962963,0.279407407407407,3.79710144927536,2.8702846975089
1,40,25,107,4,1,3447,0.9458,1.0827,0.9666,14.5173,0.443259259259259,0.192,0.18962962962963,0.175111111111111,4.56550802139037,5.20652777777778
1,46,25,67,3,2,3913,0.8657,0.9543,1.0044,14.1221,0.227259259259259,0.283851851851852,0.281481481481481,0.207407407407407,4.50325945241199,10.0538622129436
1,1,25,71,2,1,3304,0.5804,1.0399,1.0205,7.8672,0.353777777777778,0.22962962962963,0.206518518518519,0.210074074074074,4.32328308207705,8.94438709677419
1,2,25,90,2,2,1270,0.202,0.9679,1.027,10.4721,0.438814814814815,0.233777777777778,0.145777777777778,0.18162962962963,4.66981769074949,4.21133079847909
1,3,25,108,2,1,1334,0.8447,0.9873,0.9643,19.4994,0.32,0.272888888888889,0.267851851851852,0.139259259259259,4.50925925925926,8.55474484256243
1,4,25,119,2,4,3917,0.5522,1.0156,1.0661,13.3793,0.40237037037037,0.260444444444444,0.191111111111111,0.146074074074074,4.76583210603829,11.8119340159272
1,5,25,108,2,1,1334,0.8447,0.9873,0.9643,19.4994,0.32,0.272888888888889,0.267851851851852,0.139259259259259,4.50925925925926,8.55474484256243
1,6,25,64,2,3,1471,0.4146,0.9753,0.9926,10.5701,0.347259259259259,0.271111111111111,0.204148148148148,0.177481481481481,4.59044368600683,7.74290710382514
1,7,25,68,4,3,1979,0.8884,0.9211,1.0275,16.2061,0.315555555555556,0.241185185185185,0.222814814814815,0.220444444444444,4.24413145539906,8.3822113022113
1,8,25,100,2,2,2550,0.8924,1.0926,1.0133,17.0751,0.348444444444444,0.250074074074074,0.232888888888889,0.168592592592593,4.60714285714286,5.86023696682464
1,9,25,78,4,1,2202,0.3054,0.9231,0.9401,10.2933,0.413925925925926,0.220148148148148,0.151407407407407,0.214518518518519,3.98568360773085,2.93864064602961
1,10,25,115,4,1,1957,0.4228,0.9438,1.0877,19.2277,0.425777777777778,0.215407407407407,0.149037037037037,0.209777777777778,3.92345163535143,2.9720220082531
1,11,25,66,2,1,1165,0.3526,0.9551,0.9947,11.0215,0.428148148148148,0.20562962962963,0.151407407407407,0.214814814814815,3.98892733564014,2.97698847262248
1,12,25,97,4,4,2860,0.2357,1.0862,0.9643,6.3212,0.492148148148148,0.12,0.0983703703703704,0.289481481481482,3.95665261890427,2.55874074074074
1,13,25,99,4,3,3583,0.8832,1.0381,1.0722,12.991,0.28562962962963,0.257481481481481,0.237037037037037,0.219851851851852,4.14315352697095,6.58753739930955
1,14,25,97,4,3,3689,0.7924,1.0503,1.0693,14.0531,0.301925925925926,0.234962962962963,0.194962962962963,0.268148148148148,4.10598626104024,7.44292559899117
1,15,25,85,2,2,2962,0.4097,0.9986,1.0578,19.9011,0.384592592592593,0.279703703703704,0.223407407407407,0.112296296296296,5.00154083204931,6.66417372881356
1,16,25,93,4,1,3374,0.8935,0.9508,0.9015,14.3864,0.282962962962963,0.27762962962963,0.278814814814815,0.160592592592593,4.53612565445026,10.0969797225187
1,17,25,95,3,2,2432,0.7396,0.9036,1.0138,16.6499,0.357037037037037,0.248296296296296,0.215407407407407,0.179259259259259,4.3103734439834,7.13684964200477
1,18,25,99,2,4,2171,0.5304,1.0761,0.9689,13.2795,0.402666666666667,0.221037037037037,0.185185185185185,0.191111111111111,4.40912435614422,8.58469168900804
1,19,25,75,2,3,3142,0.443,0.9015,0.9109,8.7521,0.32237037037037,0.291555555555556,0.235259259259259,0.150814814814815,4.67647058823529,10.3086788617886
1,20,25,79,3,3,2581,0.2571,0.9201,1.0749,16.3603,0.389037037037037,0.304888888888889,0.171259259259259,0.134814814814815,4.72048743335872,9.8775898931001
1,21,25,115,4,1,1743,0.3962,1.031,0.9336,12.0588,0.406518518518519,0.205925925925926,0.156444444444444,0.231111111111111,3.81486880466472,1.7181726618705
1,22,25,93,2,3,2047,0.3662,1.0082,1.0138,12.9902,0.375703703703704,0.241185185185185,0.183407407407407,0.199703703703704,4.27287066246057,6.79072481572482
1,23,25,63,2,4,2592,0.8686,0.9684,0.9213,6.5248,0.429925925925926,0.165925925925926,0.182222222222222,0.221925925925926,4.50723638869745,5.41130357142857
1,24,25,78,2,1,2705,0.3362,1.0911,1.0163,5.5723,0.49362962962963,0.166518518518519,0.128296296296296,0.211555555555556,4.54861944777911,3.29644128113879
1,25,25,85,2,4,1567,0.4799,0.9239,1.0275,16.9799,0.359703703703704,0.218074074074074,0.171851851851852,0.25037037037037,3.92257001647446,4.78086956521739
1,26,25,63,4,3,2853,0.7807,0.9715,1.0499,19.4553,0.354074074074074,0.266962962962963,0.226074074074074,0.152888888888889,4.80836820083682,7.23789123196448
1,27,25,109,3,2,3319,0.8731,0.9113,1.06,11.732,0.361777777777778,0.209481481481481,0.189925925925926,0.238814814814815,3.96396396396396,5.37762376237624
1,28,25,63,3,3,3996,0.5849,1.0457,1.0199,10.5121,0.272296296296296,0.274666666666667,0.209481481481481,0.243555555555556,4.14581066376496,8.64244875943905
1,29,25,83,3,3,3999,0.3791,1.0742,1.0719,11.6633,0.394074074074074,0.214518518518519,0.146962962962963,0.244444444444444,4.19398496240601,6.03899171270718
1,30,25,64,2,1,3187,0.6753,0.9006,0.9003,13.6656,0.274666666666667,0.296592592592593,0.270222222222222,0.158518518518519,4.35382955771305,9.79512487512488
1,31,25,88,2,1,1337,0.2991,1.0225,1.0391,11.9534,0.357925925925926,0.282074074074074,0.194666666666667,0.165333333333333,4.53973509933775,6.67616596638655
1,32,25,72,4,1,3396,0.2489,1.0687,0.9144,18.6949,0.360296296296296,0.261037037037037,0.162962962962963,0.215703703703704,3.875,2.85646992054484
1,33,25,87,4,4,3748,0.7291,1.0629,1.0618,16.148,0.339259259259259,0.231703703703704,0.197333333333333,0.231703703703704,4.39475982532751,6.10721227621483
1,35,25,75,4,3,3062,0.9395,0.9405,0.9292,13.0095,0.355555555555556,0.215407407407407,0.216296296296296,0.212740740740741,4.19,6.9039477303989
1,36,25,64,4,2,3619,0.8957,1.031,0.9603,10.0764,0.405333333333333,0.19762962962963,0.195851851851852,0.201185185185185,4.48976608187134,6.44046476761619
1,37,25,91,3,2,1691,0.2943,1.04,0.954,16.6487,0.373925925925926,0.241185185185185,0.156740740740741,0.228148148148148,4.03169572107765,5.68641277641278
1,38,25,103,4,2,3461,0.3133,0.9181,1.0088,12.9818,0.352592592592593,0.285333333333333,0.164148148148148,0.197925925925926,4.04033613445378,4.68183800623053
1,39,25,95,2,4,2232,0.4247,0.9306,0.97,19.3697,0.425185185185185,0.253037037037037,0.181037037037037,0.140740740740741,4.80418118466899,5.39271662763466
1,40,25,71,4,3,2030,0.4039,0.9765,0.9983,17.5092,0.328592592592593,0.264296296296296,0.193481481481481,0.21362962962963,4.14968440036069,8.99844170403587
1,41,25,87,4,4,1210,0.4528,0.9235,1.0619,8.1229,0.401185185185185,0.170962962962963,0.139555555555556,0.288296296296296,3.94534711964549,2.50218370883882
1,42,25,106,4,1,3408,0.2417,0.9717,1.0386,5.9597,0.422222222222222,0.188148148148148,0.129185185185185,0.260444444444444,3.91017543859649,2.13625196850394
1,43,25,120,4,4,2431,0.5992,0.9492,1.0538,16.9304,0.445333333333333,0.208592592592593,0.158222222222222,0.187851851851852,4.52428476380572,5.82052556818182
1,44,25,119,3,4,2109,0.6604,0.9023,1.0475,13.8301,0.427851851851852,0.23437037037037,0.186074074074074,0.151703703703704,4.56371191135734,11.077218710493
1,45,25,120,4,4,2431,0.5992,0.9492,1.0538,16.9304,0.445333333333333,0.208592592592593,0.158222222222222,0.187851851851852,4.52428476380572,5.82052556818182
1,46,25,103,4,1,2865,0.3445,0.9478,1.014,8.9491,0.42162962962963,0.216,0.154074074074074,0.208296296296296,4.44834855938159,4.95263374485597
