"...1","trial_n","days","n","rb","rn","w","pph","ph","pp","k","pBrood","pHoney","pPollen","pEmpty","broodMetric","pollenRing"
1,2,25,92,2,2,2548,0.5529,1.0707,1.0219,16.257,0.0503703703703704,0.128296296296296,0.764148148148148,0.0571851851851852,1.18823529411765,12.7873672055427
1,3,25,93,4,2,2498,0.8308,1.0029,1.0049,9.3817,0.0367407407407407,0.00059259259259259,0.958222222222222,0.00444444444444444,0.693548387096774,8.545
1,4,25,97,2,3,1606,0.9684,0.917,0.9664,13.6413,0.0474074074074074,0.122074074074074,0.779851851851852,0.0506666666666667,0.725,11.6403883495146
1,5,25,76,4,4,3542,0.5685,0.9013,0.975,16.658,0.0266666666666667,0.399703703703704,0.55437037037037,0.0192592592592593,0.622222222222222,11.815819125278
1,6,25,64,4,4,1839,0.486,0.9275,0.9438,9.2012,0.0672592592592593,0.287407407407407,0.612444444444444,0.0328888888888889,1.27753303964758,11.2690927835052
1,9,25,69,3,3,3719,0.3001,1.0769,1.0752,12.7826,0.0397037037037037,0.309925925925926,0.604148148148148,0.0462222222222222,0.761194029850746,11.9635086042065
1,10,25,95,2,2,1921,0.3006,0.9478,1.0387,13.3767,0.0924444444444444,0.358222222222222,0.513185185185185,0.0361481481481482,1.67307692307692,11.1941356492969
1,12,25,106,2,1,2056,0.5178,0.9027,1.0813,6.9636,0.0808888888888889,0.00681481481481482,0.879703703703704,0.0325925925925926,1.40659340659341,9.34260869565217
1,14,25,81,4,2,2819,0.8646,0.9094,0.9577,18.5324,0.0317037037037037,0.00859259259259259,0.940148148148148,0.0195555555555556,0.598130841121495,12.8486206896552
1,15,25,118,2,1,3962,0.3192,0.9873,0.9914,13.7602,0.0660740740740741,0.026962962962963,0.857185185185185,0.0497777777777778,1.14798206278027,11.2345054945055
1,16,25,67,4,3,1362,0.9594,0.9007,1.0467,17.1934,0.0343703703703704,0.220740740740741,0.702518518518519,0.0423703703703704,0.758620689655172,12.1628590604027
1,17,25,109,2,1,2514,0.3735,0.937,1.0014,8.3435,0.0948148148148148,0.0219259259259259,0.828740740740741,0.0545185185185185,1.71875,10.5924324324324
1,18,25,79,2,1,3145,0.3727,1.0033,1.0207,7.5747,0.066962962962963,0.00385185185185185,0.907851851851852,0.0213333333333333,1.10619469026549,5.65461538461538
1,19,25,107,2,2,2623,0.9816,1.0891,0.9034,13.199,0.0388148148148148,0.00059259259259259,0.956740740740741,0.00385185185185185,0.778625954198473,13.15
1,20,25,107,3,3,3584,0.4021,1.0621,1.0469,17.374,0.037037037037037,0.406222222222222,0.534814814814815,0.0219259259259259,0.784,11.9721298322392
1,21,25,87,2,2,2467,0.5438,1.0552,0.9752,10.4209,0.0447407407407407,0.0115555555555556,0.911703703703704,0.032,0.847682119205298,12.3848717948718
1,22,25,119,3,4,2606,0.2679,0.9889,1.0847,10.8904,0.085037037037037,0.428740740740741,0.465777777777778,0.0204444444444444,1.5191637630662,11.2609053213545
1,24,25,81,4,3,1440,0.5597,1.0407,0.971,15.458,0.0705185185185185,0.374814814814815,0.534518518518519,0.0201481481481481,1.36974789915966,11.1845059288538
1,27,25,104,2,2,2445,0.4713,0.9601,0.9848,6.1405,0.0871111111111111,0.0127407407407407,0.873481481481482,0.0266666666666667,1.66666666666667,10.1090697674419
1,28,25,92,4,4,1126,0.8171,1.0965,0.9898,19.859,0.061037037037037,0.421037037037037,0.505185185185185,0.0127407407407407,1.29126213592233,11.9861928219564
1,29,25,107,2,3,1040,0.4829,0.9675,0.9948,5.1062,0.136296296296296,0.287703703703704,0.532444444444444,0.0435555555555556,2.56086956521739,11.161359423275
1,31,25,83,3,1,1501,0.2581,1.0322,0.9947,11.1419,0.105481481481481,0.305481481481481,0.534814814814815,0.0542222222222222,2.20224719101124,10.9015615906887
1,32,25,67,3,2,2602,0.3371,0.9158,0.9669,9.2504,0.0616296296296296,0.136888888888889,0.723555555555556,0.0779259259259259,1.19230769230769,11.3328138528139
1,33,25,92,4,3,1794,0.8278,1.0173,1.0598,9.4863,0.0580740740740741,0.0331851851851852,0.878814814814815,0.0299259259259259,1.04081632653061,11.2591964285714
1,34,25,94,3,4,1299,0.9588,1.0524,1.0056,10.0012,0.0432592592592593,0.147259259259259,0.759407407407407,0.0500740740740741,0.876712328767123,11.5575251509054
1,35,25,90,3,2,2126,0.3448,1.0134,1.0492,8.6473,0.0951111111111111,0.120592592592593,0.709333333333333,0.074962962962963,1.68847352024922,11.558230958231
1,36,25,63,3,4,3577,0.2157,1.0758,1.0508,14.765,0.0512592592592593,0.471703703703704,0.46962962962963,0.00740740740740741,1.13294797687861,11.5188379396985
1,37,25,84,3,4,1446,0.2365,0.9562,0.9521,8.1926,0.138074074074074,0.413333333333333,0.421925925925926,0.0266666666666667,2.4206008583691,10.8817562724014
1,38,25,87,3,4,3816,0.2013,0.9961,0.9331,19.981,0.0758518518518519,0.476148148148148,0.443555555555556,0.00444444444444444,1.3046875,11.017548226509
1,39,25,63,2,2,3084,0.5223,0.9811,0.9563,19.532,0.0213333333333333,0.124444444444444,0.771555555555556,0.0826666666666667,0.416666666666667,12.8853095238095
1,40,25,77,4,3,1845,0.739,0.9301,1.0284,18.1692,0.0257777777777778,0.299555555555556,0.645333333333333,0.0293333333333333,0.505747126436782,12.5363204747774
1,1,25,114,2,1,1161,0.5211,1.0639,1.0963,14.4427,0.130074074074074,0.255703703703704,0.573925925925926,0.0402962962962963,2.30523917995444,11.0286095017381
1,2,25,111,3,3,1135,0.9788,1.0159,0.9563,12.4983,0.0580740740740741,0.204444444444444,0.705777777777778,0.0317037037037037,1.09183673469388,11.346768115942
1,3,25,120,4,4,2825,0.6128,1.0364,1.029,6.3875,0.0444444444444444,0.0077037037037037,0.926814814814815,0.021037037037037,1.01333333333333,11.9265384615385
1,4,25,80,4,4,2078,0.4514,1.054,1.0315,16.6208,0.0521481481481481,0.434074074074074,0.503407407407407,0.0103703703703704,0.954545454545455,11.5656723549488
1,5,25,82,3,2,2442,0.2096,1.0125,0.9813,17.3493,0.0823703703703704,0.434962962962963,0.46162962962963,0.021037037037037,1.77697841726619,11.3766416893733
1,7,25,80,2,3,1220,0.7012,1.022,0.9746,9.5007,0.0622222222222222,0.183703703703704,0.69837037037037,0.0557037037037037,1.22857142857143,11.1328870967742
1,8,25,117,4,3,1527,0.471,1.0293,0.9585,15.9439,0.0779259259259259,0.407703703703704,0.496888888888889,0.0174814814814815,1.35361216730038,11.1920203488372
1,10,25,88,4,3,2429,0.6796,0.9825,1.0011,6.9231,0.0405925925925926,0.00148148148148148,0.949925925925926,0.008,0.802919708029197,9.08
1,12,25,77,2,1,2844,0.6054,1.0631,1.0167,15.207,0.0426666666666667,0.00148148148148148,0.944592592592593,0.0112592592592593,0.902777777777778,10.486
1,13,25,67,3,1,3249,0.2812,1.0698,1.0799,13.201,0.0767407407407407,0.0592592592592593,0.792,0.072,1.55212355212355,11.34995
1,15,25,67,2,1,3060,0.2345,1.0151,1.032,12.7133,0.0891851851851852,0.113185185185185,0.69037037037037,0.107259259259259,1.56146179401993,10.665890052356
1,16,25,80,4,3,1386,0.3455,0.9599,1.0358,8.3713,0.113481481481481,0.341333333333333,0.507851851851852,0.0373333333333333,1.88511749347258,10.8894010416667
1,17,25,107,3,4,2860,0.7973,1.0127,0.9869,9.5754,0.0420740740740741,0.0145185185185185,0.924444444444444,0.018962962962963,0.830985915492958,11.3902040816327
1,18,25,63,4,2,1339,0.8064,1.0772,0.9441,7.1753,0.0497777777777778,0.00533333333333333,0.913777777777778,0.0311111111111111,1.01190476190476,9.95055555555555
1,19,25,64,3,3,2033,0.9108,1.027,1.0179,17.4427,0.026962962962963,0.103703703703704,0.798518518518519,0.0708148148148148,0.835164835164835,11.7210285714286
1,20,25,89,2,4,1503,0.8235,1.044,1.0923,17.5834,0.0388148148148148,0.352,0.586666666666667,0.0225185185185185,0.83969465648855,11.5200589225589
1,21,25,98,2,3,3682,0.4685,1.0701,1.0679,9.1244,0.0474074074074074,0.0180740740740741,0.901037037037037,0.0334814814814815,1.175,12.2049180327869
1,23,25,86,3,1,3350,0.4369,1.0624,0.9892,14.792,0.0491851851851852,0.0142222222222222,0.911111111111111,0.0254814814814815,0.843373493975904,12.45625
1,25,25,96,2,1,2870,0.9304,0.9539,1.0662,17.9877,0.0367407407407407,0.00029629629629629,0.961481481481481,0.00148148148148148,0.725806451612903,8
1,26,25,90,2,2,3527,0.5139,1.014,1.016,14.0113,0.04,0.0225185185185185,0.900444444444444,0.037037037037037,0.874074074074074,11.9357894736842
1,28,25,100,4,1,3241,0.4994,0.9689,0.9087,9.454,0.0574814814814815,0.00059259259259259,0.939259259259259,0.00266666666666667,1.08247422680412,15.715
1,29,25,88,3,4,3521,0.6861,0.9455,0.9054,11.9813,0.018962962962963,0.00918518518518519,0.936,0.0358518518518519,0.34375,12.9635483870968
1,30,25,101,4,3,3395,0.5139,1.0079,1.0179,19.2229,0.0331851851851852,0.383407407407407,0.55762962962963,0.0257777777777778,0.767857142857143,12.0579520865533
1,31,25,66,4,1,3200,0.3012,1.0743,0.9304,17.606,0.0595555555555556,0.112296296296296,0.740444444444444,0.0877037037037037,1.24378109452736,11.537018469657
1,32,25,72,4,1,1149,0.6919,0.9426,1.0781,7.2804,0.0785185185185185,0.0438518518518519,0.789925925925926,0.0877037037037037,1.56981132075472,10.7452027027027
1,33,25,74,3,3,2983,0.6911,1.0989,0.9344,13.5453,0.0231111111111111,0.0115555555555556,0.933333333333333,0.032,0.282051282051282,12.4702564102564
1,34,25,61,3,4,2662,0.6361,0.9754,1.0968,15.3054,0.0272592592592593,0.322666666666667,0.616888888888889,0.0331851851851852,0.847826086956522,13.8888337924702
1,35,25,109,3,1,3455,0.2213,1.0111,0.9253,15.8873,0.0761481481481481,0.173037037037037,0.656,0.0948148148148148,1.53307392996109,11.0332876712329
1,36,25,80,2,4,1814,0.2579,0.9259,0.9746,15.3275,0.10637037037037,0.467259259259259,0.419555555555556,0.00681481481481482,2.05571030640669,11.3505453392517
1,37,25,109,2,4,2538,0.5831,0.9571,0.9604,16.8853,0.0453333333333333,0.422222222222222,0.520592592592593,0.0118518518518519,0.849673202614379,11.9142666666667
1,38,25,65,2,3,3359,0.4664,1.0783,0.9505,6.541,0.0432592592592593,0.00296296296296296,0.939555555555556,0.0142222222222222,1.01369863013699,12.08
1,39,25,107,2,3,1500,0.2588,0.962,0.9719,15.0384,0.137481481481481,0.452740740740741,0.396148148148148,0.0136296296296296,2.40086206896552,11.0511452879581
1,40,25,63,3,4,3441,0.7756,0.9999,0.901,14.1911,0.0177777777777778,0.0106666666666667,0.920296296296296,0.0512592592592593,0.533333333333333,13.9152777777778
1,1,25,83,2,2,1274,0.447,1.0999,0.9545,5.9021,0.0968888888888889,0.152296296296296,0.654222222222222,0.0965925925925926,1.84097859327217,11.1849027237354
1,2,25,80,3,1,2161,0.3117,0.9151,0.9438,8.0729,0.100444444444444,0.229333333333333,0.617185185185185,0.053037037037037,1.75811209439528,11.2706072351421
1,5,25,95,3,4,1210,0.4856,1.0568,0.9157,13.4143,0.104592592592593,0.438222222222222,0.444148148148148,0.013037037037037,1.86402266288952,11.1278634212306
1,6,25,108,2,2,3602,0.493,0.9459,1.0007,11.3197,0.0322962962962963,0.00414814814814815,0.944,0.0195555555555556,0.568807339449541,11.4528571428571
1,7,25,64,3,2,2317,0.675,1.047,0.9933,5.884,0.0385185185185185,0.00029629629629629,0.95762962962963,0.00355555555555556,0.769230769230769,5.57
1,8,25,89,2,4,1946,0.3328,0.936,1.0038,16.494,0.0779259259259259,0.462814814814815,0.451555555555556,0.0077037037037037,1.61216730038023,11.2274071702945
1,9,25,84,4,2,3386,0.5571,0.9402,1.0845,19.6351,0.0302222222222222,0.0888888888888889,0.803259259259259,0.0776296296296296,0.509803921568627,11.3025
1,10,25,83,4,4,2165,0.9716,1.0357,0.9844,9.1633,0.0352592592592593,0.00651851851851852,0.942222222222222,0.016,0.588235294117647,13.0159090909091
1,11,25,105,2,3,3660,0.8488,0.9492,0.9632,15.5109,0.0248888888888889,0.00148148148148148,0.966222222222222,0.00740740740740741,0.476190476190476,10.03
1,12,25,76,2,2,2724,0.6564,0.9648,1.0212,8.6872,0.0402962962962963,0.00088888888888888,0.952296296296296,0.00651851851851852,0.823529411764706,10.0966666666667
1,13,25,70,3,2,1804,0.3319,0.9859,1.0898,15.4138,0.0945185185185185,0.367407407407407,0.512888888888889,0.0251851851851852,1.81191222570533,11.1731612903226
1,14,25,65,3,2,2160,0.3658,0.9706,0.9983,17.3815,0.0631111111111111,0.361777777777778,0.546962962962963,0.0281481481481481,1.39906103286385,11.4485995085995
1,16,25,72,2,4,1552,0.8724,1.087,1.0242,10.307,0.0402962962962963,0.10637037037037,0.79437037037037,0.058962962962963,0.764705882352941,11.536991643454
1,17,25,63,2,1,1411,0.5533,1.0057,1.0257,18.2571,0.0642962962962963,0.211555555555556,0.666074074074074,0.0580740740740741,1.23502304147465,11.5999299719888
1,18,25,69,4,4,2957,0.2059,1.0681,0.9837,14.9177,0.0788148148148148,0.46962962962963,0.448,0.00355555555555556,1.6015037593985,11.3280189274448
1,19,25,70,2,2,2731,0.3789,0.9654,0.9466,18.7144,0.0456296296296296,0.355555555555556,0.577777777777778,0.021037037037037,1.05194805194805,12.6461166666667
1,20,25,107,3,3,2898,0.9328,0.9586,0.9032,14.1007,0.0272592592592593,0.00266666666666667,0.958518518518519,0.0115555555555556,0.652173913043478,11.1677777777778
1,21,25,76,4,4,1387,0.467,1.0909,1.0873,12.0808,0.0785185185185185,0.393481481481481,0.508148148148148,0.0198518518518519,1.48679245283019,11.5193448795181
1,22,25,112,4,1,1866,0.9052,0.9838,1.0003,18.516,0.0533333333333333,0.013037037037037,0.915555555555556,0.0180740740740741,0.933333333333333,11.1729545454545
1,23,25,98,4,1,2290,0.4034,0.9587,0.9863,17.5746,0.0746666666666667,0.155555555555556,0.703111111111111,0.0666666666666667,1.37301587301587,11.1344761904762
1,24,25,84,2,1,2352,0.4314,0.9845,1.0476,11.8283,0.0743703703703704,0.029037037037037,0.842666666666667,0.0539259259259259,1.35458167330677,10.6076530612245
1,26,25,107,4,3,2096,0.3747,0.9243,0.9815,8.1426,0.0871111111111111,0.236740740740741,0.62637037037037,0.0497777777777778,1.47619047619048,10.9754693366708
1,27,25,116,4,3,2411,0.3634,0.9059,1.0302,9.7299,0.0808888888888889,0.288592592592593,0.600888888888889,0.0296296296296296,1.49450549450549,11.1846919917864
1,28,25,96,3,3,1460,0.2574,0.9363,0.9842,14.1806,0.13362962962963,0.447111111111111,0.409185185185185,0.0100740740740741,2.27937915742794,10.8113717693837
1,29,25,62,2,3,1071,0.2134,0.9828,0.9442,6.8482,0.145185185185185,0.397037037037037,0.414518518518519,0.0432592592592593,2.53877551020408,11.0390149253731
1,30,25,87,2,1,2724,0.9824,0.9848,0.9138,19.7613,0.037037037037037,0.00118518518518519,0.955851851851852,0.00592592592592593,0.736,12.45
1,31,25,62,3,3,1073,0.9218,1.0235,0.9775,16.0547,0.0488888888888889,0.295407407407407,0.623407407407407,0.0322962962962963,1.12727272727273,11.7511935807422
