"...1","trial_n","days","n","rb","rn","w","pph","ph","pp","k","pBrood","pHoney","pPollen","pEmpty","broodMetric","pollenRing"
1,32,25,85,3,2,2299,0.2691,0.9009,1.0611,6.4705,0.359111111111111,0.445037037037037,0.0983703703703704,0.0974814814814815,4.72937293729373,7.57397470039947
1,33,25,88,2,2,2783,0.2508,1.0121,1.0235,11.4692,0.357037037037037,0.443259259259259,0.105185185185185,0.0945185185185185,4.98091286307054,7.97191844919786
1,34,25,89,3,4,2992,0.6894,1.0338,0.9814,8.2631,0.456888888888889,0.346962962962963,0.04,0.156148148148148,4.75226977950713,5.6334585824082
1,35,25,80,2,1,1931,0.9512,0.9305,0.9782,7.3093,0.322074074074074,0.463703703703704,0.104,0.110222222222222,4.91444342226311,7.60190415335463
1,37,25,68,4,3,1422,0.7196,1.0358,1.0551,8.6519,0.375703703703704,0.420740740740741,0.0755555555555556,0.128,4.74605678233439,6.6245
1,38,25,90,4,1,2148,0.3831,0.9687,1.0094,5.7739,0.359703703703704,0.458962962962963,0.0882962962962963,0.093037037037037,4.67710049423394,5.35155584247902
1,39,25,68,3,2,1976,0.592,0.9521,0.91,6.8206,0.362074074074074,0.420444444444444,0.0906666666666667,0.126814814814815,4.57283142389525,6.98085271317829
1,40,25,91,3,3,2362,0.8655,1.0805,1.0261,5.2154,0.432296296296296,0.313481481481481,0.0903703703703704,0.163851851851852,4.60041124057574,5.40325141776938
1,41,25,118,2,4,2414,0.8419,0.9995,1.0356,12.4552,0.500444444444444,0.388740740740741,0.0228148148148148,0.088,5.13676731793961,6.0934375
1,42,25,105,2,4,2925,0.2611,0.9067,0.9685,15.3816,0.432296296296296,0.439111111111111,0.0337777777777778,0.0948148148148148,4.96641535298149,6.84507422402159
1,43,25,93,4,3,2524,0.3624,0.9962,0.9026,7.2838,0.422222222222222,0.404148148148148,0.0722962962962963,0.101333333333333,4.96280701754386,6.88093108504399
1,44,25,90,3,4,1809,0.4265,0.9472,1.0334,13.7665,0.441481481481481,0.410074074074074,0.0405925925925926,0.107851851851852,4.87248322147651,6.34865606936416
1,45,25,82,4,3,1739,0.8236,1.084,1.0153,7.0357,0.468444444444444,0.375703703703704,0.0702222222222222,0.0856296296296296,5.17141049968374,6.29261829652997
1,46,25,105,3,1,2321,0.9401,1.021,0.9316,17.2067,0.409777777777778,0.439703703703704,0.0992592592592593,0.0512592592592593,5.35213304410701,7.70316711590297
1,47,25,81,2,4,1038,0.9984,1.0188,1.0873,16.1338,0.428444444444444,0.434666666666667,0.0408888888888889,0.096,5.03734439834025,6.38992501704158
1,48,25,91,2,4,2337,0.984,1.1,1.0876,16.9985,0.454222222222222,0.401185185185185,0.0391111111111111,0.105481481481481,5.07501630789302,6.19262186115214
1,49,25,70,3,4,1175,0.4459,0.9919,0.9461,16.2046,0.322962962962963,0.460148148148148,0.0862222222222222,0.130666666666667,4.27706422018349,7.25865421764327
1,50,25,113,2,3,1947,0.2329,1.0193,0.9588,9.0598,0.39762962962963,0.44,0.0820740740740741,0.0802962962962963,4.90014903129657,7.42597306397306
1,51,25,98,2,3,3328,0.4713,0.9957,0.9898,6.5368,0.49037037037037,0.343703703703704,0.0702222222222222,0.0957037037037037,5.16737160120846,6.06744827586207
1,52,25,80,3,1,3052,0.9756,1.0959,1.0592,18.2023,0.352,0.44237037037037,0.10637037037037,0.0992592592592593,4.84680134680135,7.62582049564635
1,53,25,71,2,1,2288,0.6973,0.9669,0.96,18.3592,0.339555555555556,0.440888888888889,0.131259259259259,0.0882962962962963,4.95986038394415,8.54531586021505
1,54,25,114,4,4,2072,0.2716,1.0196,1.0151,5.4046,0.452148148148148,0.369777777777778,0.0728888888888889,0.105185185185185,4.77719528178244,5.62608974358974
1,55,25,114,4,1,2181,0.9913,1.0147,0.9014,16.4349,0.401185185185185,0.425481481481481,0.0856296296296296,0.0877037037037037,4.93796159527326,7.26406685236769
1,56,25,111,2,3,1119,0.4397,1.0937,1.0557,6.8835,0.417481481481482,0.421333333333333,0.0912592592592593,0.0699259259259259,5.01206529453513,6.11528129395218
1,57,25,88,4,4,1914,0.5163,1.0504,1.0771,10.6517,0.451851851851852,0.390518518518519,0.0405925925925926,0.117037037037037,4.88786885245902,6.15500758725341
1,58,25,75,2,4,3213,0.5421,1.0964,1.0079,19.6785,0.409777777777778,0.421037037037037,0.053037037037037,0.116148148148148,4.9645697758496,8.64305418719212
1,59,25,101,3,3,1665,0.548,0.9885,0.925,6.2092,0.433185185185185,0.395851851851852,0.0708148148148148,0.100148148148148,4.96443228454172,6.26586826347305
1,60,25,97,2,1,2083,0.4918,1.0991,0.9945,16.3138,0.323851851851852,0.44237037037037,0.129777777777778,0.104,4.65324794144556,8.05839249832552
1,61,25,104,4,3,3788,0.4907,1.0428,0.9446,12.2817,0.427259259259259,0.414814814814815,0.0459259259259259,0.112,4.95839112343967,7.18973571428571
1,62,25,109,2,2,1555,0.5236,0.9847,0.982,19.4383,0.390814814814815,0.469925925925926,0.0717037037037037,0.0675555555555555,5.13722517058378,8.09974779319042
1,63,25,89,2,3,1558,0.7661,0.973,1.094,16.3913,0.381925925925926,0.435555555555556,0.058962962962963,0.123555555555556,4.66718386346005,7.4469387755102
1,64,25,91,4,3,3915,0.3188,0.9022,0.9204,11.2661,0.424296296296296,0.432296296296296,0.0432592592592593,0.100148148148148,5.00418994413408,6.89392734749829
1,65,25,83,4,1,3101,0.4646,1.0448,1.0325,8.1637,0.390518518518519,0.356148148148148,0.13037037037037,0.122962962962963,4.78603945371775,5.33143926788686
1,67,25,88,3,2,3340,0.6931,1.0174,0.9359,19.4279,0.382518518518519,0.461037037037037,0.0367407407407407,0.119703703703704,4.78698683191325,7.4864588688946
1,68,25,86,2,1,3418,0.412,0.9425,0.9994,10.3507,0.362074074074074,0.424296296296296,0.115851851851852,0.0977777777777778,4.96563011456628,7.77651536312849
1,69,25,63,4,2,1290,0.6228,1.0775,0.9995,8.8355,0.337777777777778,0.418666666666667,0.11762962962963,0.125925925925926,4.44385964912281,6.55626326963907
1,70,25,65,3,2,3163,0.7912,1.0677,0.9598,8.695,0.396148148148148,0.358222222222222,0.122074074074074,0.123555555555556,5.0037397157816,7.0941852770885
1,71,25,69,3,3,2246,0.3061,0.9884,0.9652,6.7039,0.392888888888889,0.406222222222222,0.0939259259259259,0.106962962962963,4.73755656108597,6.77475565280817
1,72,25,84,2,1,3026,0.7037,1.0326,0.9534,11.8263,0.315555555555556,0.4,0.183407407407407,0.101037037037037,4.97089201877934,7.57983703703704
1,1,25,78,2,4,1015,0.8126,0.9525,0.9933,16.7995,0.390814814814815,0.438814814814815,0.0574814814814815,0.112888888888889,4.75815011372252,7.21042538825118
1,2,25,106,3,4,2647,0.8935,1.0617,0.9091,16.5043,0.484148148148148,0.390814814814815,0.0145185185185185,0.110518518518519,5,6.14491281273692
1,3,25,64,4,1,1515,0.7807,1.0042,0.9635,17.9563,0.346962962962963,0.440592592592593,0.129481481481481,0.082962962962963,4.96498719043552,7.77750504371217
1,4,25,64,3,3,3021,0.5032,0.9262,0.9032,18.8816,0.338074074074074,0.460148148148148,0.058962962962963,0.142814814814815,4.43996494303243,6.89768190598841
1,5,25,86,4,4,2637,0.2814,1.0552,1.0558,8.8796,0.466666666666667,0.4,0.0411851851851852,0.0921481481481481,4.94349206349206,6.33927407407407
1,6,25,62,2,2,1828,0.313,0.9938,1.0694,11.1581,0.328888888888889,0.451259259259259,0.124148148148148,0.0957037037037037,4.75315315315315,8.5537754432042
1,7,25,95,3,2,2090,0.4331,1.0796,1.0058,17.4535,0.385481481481481,0.463111111111111,0.0725925925925926,0.0788148148148148,4.97309761721753,7.82220729366603
1,8,25,116,2,4,1007,0.2045,0.9134,0.9543,9.5465,0.328888888888889,0.461333333333333,0.151703703703704,0.0580740740740741,4.81261261261261,8.18713551701991
1,9,25,101,2,2,2430,0.8052,1.0243,0.9907,6.3454,0.456888888888889,0.364444444444444,0.0862222222222222,0.0924444444444444,5.17898832684825,6.41664227642276
1,10,25,60,4,2,1876,0.5355,0.9098,1.0937,12.8439,0.402962962962963,0.442666666666667,0.0746666666666667,0.0797037037037037,5.09852941176471,7.6825702811245
1,11,25,116,3,2,3181,0.6937,1.0244,0.9579,10.9051,0.426962962962963,0.406518518518519,0.0382222222222222,0.128296296296296,4.8383067314365,6.60513848396501
1,12,25,85,4,2,3114,0.8473,0.9475,0.915,11.7837,0.395555555555556,0.40562962962963,0.0616296296296296,0.137185185185185,4.72059925093633,6.85374726077429
1,13,25,76,3,4,1915,0.9232,0.9933,1.0381,16.5886,0.408592592592593,0.430814814814815,0.0266666666666667,0.133925925925926,4.73821609862219,6.88890646492435
1,14,25,102,3,4,1457,0.2373,1.0111,1.0322,9.8674,0.381333333333333,0.441481481481481,0.0948148148148148,0.0823703703703704,4.75369075369075,6.98662416107383
1,15,25,114,2,3,2787,0.4229,1.0464,1.0509,6.7351,0.467555555555556,0.364148148148148,0.0755555555555556,0.0927407407407407,5.07351077313055,6.47549227013832
1,16,25,82,2,3,1927,0.9784,1.0413,1.0993,9.6387,0.420444444444444,0.384592592592593,0.0411851851851852,0.153777777777778,4.69203664552502,6.14653312788906
1,17,25,81,3,3,3959,0.6723,0.9219,0.9458,15.0279,0.323555555555556,0.448592592592593,0.0545185185185185,0.173333333333333,4.36446886446886,6.82805812417437
1,18,25,85,2,4,1945,0.694,1.0962,0.9621,18.9325,0.423111111111111,0.417481481481482,0.0453333333333333,0.114074074074074,5.01680672268908,6.74029098651526
1,19,25,109,4,3,2968,0.8481,0.9708,1.0961,12.8976,0.445037037037037,0.403851851851852,0.0322962962962963,0.118814814814815,4.9560585885486,6.30200293470286
1,20,25,96,3,4,2533,0.3107,1.0775,1.0687,18.4483,0.433481481481481,0.435851851851852,0.0355555555555556,0.0951111111111111,4.98154477101845,6.32527532290958
1,21,25,113,3,3,3141,0.6046,1.05,1.0852,6.8778,0.49362962962963,0.340148148148148,0.0613333333333333,0.104888888888889,5.15246098439376,6.30168989547038
1,22,25,71,2,3,1398,0.588,1.0569,0.9842,15.7317,0.376888888888889,0.463407407407407,0.0619259259259259,0.0977777777777778,4.7940251572327,7.80147698209719
1,23,25,110,4,4,2000,0.7089,1.0429,1.0094,13.2346,0.472888888888889,0.388148148148148,0.0204444444444444,0.118518518518519,4.8859649122807,6.34351908396947
1,24,25,97,4,1,2786,0.843,0.9802,0.9686,14.4151,0.337481481481481,0.423111111111111,0.119407407407407,0.12,4.67603160667252,7.70310924369748
1,25,25,70,3,4,2798,0.4086,1.0848,1.0887,7.2357,0.465185185185185,0.346074074074074,0.0485925925925926,0.140148148148148,4.75286624203822,5.68858732876712
1,26,25,88,2,3,1959,0.7972,1.0152,1.0551,7.0013,0.43437037037037,0.37037037037037,0.0645925925925926,0.130666666666667,4.84583901773533,6.356504
1,27,25,83,3,4,3133,0.7837,0.9229,1.0677,12.0962,0.450666666666667,0.400888888888889,0.0257777777777778,0.122666666666667,4.87705456936226,6.81753880266075
1,28,25,115,3,2,3176,0.3537,1.0139,0.9946,11.4048,0.408,0.437925925925926,0.061037037037037,0.093037037037037,4.95279593318809,7.54133288227334
1,29,25,75,4,1,1577,0.243,1.0846,0.9772,8.3725,0.347851851851852,0.415703703703704,0.143703703703704,0.0927407407407407,4.75809199318569,6.23619387027798
1,30,25,106,4,2,1030,0.3886,0.9777,0.9701,10.0375,0.379555555555556,0.448,0.116148148148148,0.0562962962962963,5.03981264637002,7.66554232804233
1,31,25,75,2,3,1810,0.7543,0.9894,0.9074,9.8639,0.402666666666667,0.420148148148148,0.0666666666666667,0.110518518518519,4.94481236203091,7.55473201692525
1,32,25,117,4,4,3619,0.2304,1.0688,1.0267,9.3097,0.47762962962963,0.380148148148148,0.0388148148148148,0.103407407407407,5.04590570719603,6.06626656274357
1,34,25,101,4,1,2287,0.9766,0.9411,0.9638,9.1874,0.366814814814815,0.418666666666667,0.0847407407407407,0.129777777777778,4.63489499192246,6.59062986553432
1,35,25,116,2,3,3199,0.9629,1.0858,1.0881,16.4223,0.444148148148148,0.413925925925926,0.0133333333333333,0.128592592592593,4.89259506337558,6.16322834645669
1,36,25,61,3,1,3195,0.613,0.905,0.9067,15.378,0.265481481481481,0.452444444444444,0.149925925925926,0.132148148148148,4.34151785714286,8.01694171578258
1,37,25,96,3,3,1944,0.5836,0.9021,1.0409,17.3862,0.431407407407407,0.448296296296296,0.0322962962962963,0.088,5.1043956043956,6.99481163251818
1,38,25,65,2,1,3588,0.4982,1.0991,0.9784,10.4539,0.312888888888889,0.332148148148148,0.178962962962963,0.176,4.35795454545455,7.59389830508475
1,39,25,65,4,3,2414,0.2586,0.9079,0.935,10.7848,0.343703703703704,0.447703703703704,0.0868148148148148,0.121777777777778,4.53793103448276,7.17870946393117
1,40,25,71,2,2,3665,0.8288,1.0944,1.0025,13.5641,0.290666666666667,0.434074074074074,0.0485925925925926,0.226666666666667,3.88786952089704,7.28327645051194
1,41,25,115,4,2,3323,0.4742,0.9091,1.0117,9.9554,0.44237037037037,0.405925925925926,0.0637037037037037,0.088,5.12793034159411,6.97269343065693
1,42,25,103,4,2,1437,0.6519,1.0698,1.0293,8.5625,0.444444444444444,0.406814814814815,0.0874074074074074,0.0613333333333333,5.22933333333333,6.52726875455208
1,43,25,74,3,3,3779,0.4886,0.9392,1.0413,14.9687,0.365333333333333,0.448888888888889,0.026962962962963,0.158814814814815,4.41362530413625,6.77394059405941
1,44,25,97,2,4,1946,0.4988,0.975,0.9593,5.6816,0.483851851851852,0.368,0.0583703703703704,0.0897777777777778,5.13900796080833,6.38355877616747
1,45,25,85,2,2,3664,0.4729,0.919,0.9438,13.6716,0.399703703703704,0.444444444444444,0.0474074074074074,0.108444444444444,4.941438102298,7.04268666666667
1,46,25,72,3,2,1155,0.8199,1.0867,1.0541,5.9221,0.358222222222222,0.413037037037037,0.0951111111111111,0.13362962962963,4.41191066997519,6.09831420373027
1,47,25,81,3,4,2349,0.9419,0.9133,0.9826,5.857,0.469037037037037,0.354074074074074,0.0385185185185185,0.13837037037037,4.73404927353127,5.97830962343096
1,48,25,114,2,3,2741,0.4867,1.0782,1.0039,15.7044,0.40562962962963,0.442666666666667,0.0474074074074074,0.104296296296296,5.0445580715851,6.90520080321285
1,49,25,92,3,4,1755,0.9242,1.0221,1.0254,15.7444,0.466962962962963,0.395555555555556,0.0296296296296296,0.107851851851852,5.00761421319797,6.15152808988764
1,50,25,64,4,4,2636,0.2188,0.9977,1.0998,16.2985,0.376592592592593,0.447111111111111,0.0441481481481481,0.132148148148148,4.59952793076318,6.71845593108019
1,51,25,100,3,1,3254,0.3774,1.0444,0.9752,13.9449,0.391111111111111,0.42162962962963,0.121777777777778,0.0654814814814815,5.22272727272727,7.93238229093464
1,52,25,61,4,2,1744,0.7588,1.0863,0.9233,12.8884,0.363259259259259,0.452148148148148,0.090962962962963,0.0936296296296296,4.98205546492659,8.07655963302752
1,53,25,81,4,1,1468,0.7436,1.0329,1.0412,15.5104,0.363851851851852,0.416,0.134518518518519,0.0856296296296296,4.86482084690554,7.89099715099715
1,54,25,70,3,4,1454,0.578,1.0468,1.0635,6.9219,0.417481481481482,0.384296296296296,0.0714074074074074,0.126814814814815,4.87437899219304,6.18008481110254
1,55,25,116,2,2,2653,0.8486,1.0759,1.013,16.764,0.390222222222222,0.453333333333333,0.0314074074074074,0.125037037037037,4.75170842824601,7.2836862745098
1,56,25,80,3,1,2281,0.5992,0.9106,1.0892,11.7405,0.354962962962963,0.44237037037037,0.109925925925926,0.0927407407407407,4.8313856427379,7.4955525787006
1,57,25,98,4,4,3327,0.8123,0.9979,0.9619,7.1353,0.508444444444444,0.343703703703704,0.029037037037037,0.118814814814815,5.0034965034965,6.04493965517241
1,58,25,89,2,4,3138,0.5916,1.0805,1.076,14.4891,0.404148148148148,0.398814814814815,0.0266666666666667,0.17037037037037,4.5425219941349,6.60947251114413
1,59,25,110,4,4,1631,0.4124,0.9225,1.0633,9.3815,0.450962962962963,0.411851851851852,0.0462222222222222,0.090962962962963,4.97240473061761,6.25248920863309
1,60,25,77,3,2,2613,0.6867,0.9319,0.9425,12.5337,0.398518518518518,0.435851851851852,0.0619259259259259,0.103703703703704,4.96208178438662,7.37764785859959
1,62,25,114,2,3,3494,0.8041,1.0523,0.9523,16.0228,0.473481481481482,0.413925925925926,0.013037037037037,0.0995555555555555,5.14518147684606,6.62843951324266
1,63,25,90,4,1,3059,0.7906,0.9801,1.0092,10.6448,0.362074074074074,0.40562962962963,0.111407407407407,0.120888888888889,4.79378068739771,6.65230825420015
1,64,25,76,4,1,1756,0.3577,0.959,0.9952,19.4332,0.328,0.457777777777778,0.129777777777778,0.0844444444444444,4.74254742547426,8.90517799352751
1,65,25,85,2,1,1325,0.797,1.0967,0.9254,19.1547,0.32237037037037,0.449185185185185,0.132148148148148,0.0962962962962963,4.73713235294118,8.70293535620053
1,66,25,64,4,4,2514,0.4174,1.0446,0.9977,17.6238,0.355555555555556,0.435259259259259,0.0512592592592593,0.157925925925926,4.58,6.61452008168822
1,67,25,72,4,1,1415,0.6596,0.9333,0.931,13.9231,0.305777777777778,0.437925925925926,0.169185185185185,0.0871111111111111,4.77519379844961,7.62041948579161
1,68,25,69,2,1,2747,0.9398,1.0705,1.0528,5.1029,0.413037037037037,0.374222222222222,0.0666666666666667,0.146074074074074,4.7819225251076,6.2047585114806
1,69,25,102,3,2,1746,0.4888,0.905,0.9354,6.0138,0.424296296296296,0.436444444444444,0.0666666666666667,0.0725925925925926,5.07541899441341,6.84255261371351
1,70,25,78,2,1,3006,0.8058,0.9962,0.926,14.7696,0.387555555555556,0.421925925925926,0.114666666666667,0.0758518518518519,5.16819571865443,8.06100421348315
1,71,25,68,2,3,1014,0.7542,1.058,1.0007,6.9009,0.392296296296296,0.428148148148148,0.0862222222222222,0.0933333333333333,4.98187311178248,7.71525259515571
1,1,25,60,2,4,2189,0.3953,0.9744,0.9411,15.7643,0.36562962962963,0.438518518518519,0.064,0.131851851851852,4.65964343598055,7.4587027027027
1,2,25,114,2,1,3186,0.7817,0.9644,0.9323,8.1034,0.420444444444444,0.387259259259259,0.0939259259259259,0.0983703703703704,4.98801973220578,6.93327467482785
1,3,25,89,3,3,1304,0.6384,1.0751,1.054,16.4856,0.368888888888889,0.451555555555556,0.064,0.115555555555556,4.7710843373494,7.34778871391076
1,4,25,96,2,3,2598,0.5429,1.0102,0.9861,14.7032,0.403555555555556,0.417777777777778,0.0705185185185185,0.108148148148148,4.98531571218796,7.86533333333333
1,5,25,62,3,1,2319,0.9297,1.0681,1.0033,9.1275,0.309037037037037,0.365037037037037,0.143407407407407,0.182518518518519,4.06711409395973,7.22289772727273
1,6,25,117,3,3,1354,0.8108,0.9033,0.9738,10.1408,0.458962962962963,0.418074074074074,0.0367407407407407,0.0862222222222222,5.0458360232408,6.04430900070872
1,7,25,99,3,3,1660,0.6498,0.9799,0.9723,12.2864,0.400592592592593,0.433481481481481,0.0328888888888889,0.133037037037037,4.68639053254438,6.87373205741627
1,8,25,110,4,1,2674,0.3997,0.9153,1.001,19.2983,0.35762962962963,0.451259259259259,0.105185185185185,0.0859259259259259,4.87323943661972,7.76757715036113
1,9,25,100,4,1,2306,0.395,1.0222,0.9161,11.1603,0.389925925925926,0.385777777777778,0.138962962962963,0.0853333333333333,4.99696048632219,5.35135176651306
1,11,25,65,4,3,2177,0.8074,0.908,1.0705,7.1161,0.356740740740741,0.405925925925926,0.066962962962963,0.17037037037037,4.35714285714286,6.40472262773723
1,12,25,115,2,1,2903,0.4379,0.9497,0.9436,14.7909,0.375111111111111,0.442666666666667,0.107851851851852,0.0743703703703704,5.00473933649289,7.89526104417671
1,13,25,98,2,3,1030,0.8022,1.0869,0.919,14.4834,0.401185185185185,0.457777777777778,0.0604444444444444,0.0805925925925926,4.97636632200886,7.19520388349515
1,14,25,99,3,2,3206,0.6501,0.91,1.0499,6.6146,0.401777777777778,0.393777777777778,0.0654814814814815,0.138962962962963,4.7094395280236,6.69511662904439
1,15,25,70,4,2,1888,0.7597,1.0631,1.0903,7.1701,0.365333333333333,0.379555555555556,0.0992592592592593,0.155851851851852,4.38118410381184,7.1976112412178
1,16,25,79,2,2,3931,0.3031,1.0464,0.9782,11.433,0.372740740740741,0.435555555555556,0.0764444444444444,0.115259259259259,4.86168521462639,7.63693197278912
1,17,25,78,4,1,2345,0.3653,0.9678,1.0751,14.4213,0.342518518518518,0.424296296296296,0.135703703703704,0.0974814814814815,4.71453287197232,7.39683659217877
1,18,25,102,2,1,2417,0.9606,0.995,0.937,11.3953,0.333925925925926,0.396148148148148,0.128,0.141925925925926,4.42236024844721,7.66672400897532
1,19,25,83,3,3,2308,0.5945,1.0192,0.9379,6.2767,0.432296296296296,0.368296296296296,0.0731851851851852,0.126222222222222,4.84441398217958,5.9639340305712
1,20,25,75,2,2,1453,0.4672,1.0769,1.0613,10.0782,0.360888888888889,0.437333333333333,0.100444444444444,0.101333333333333,4.75533661740558,7.46586043360434
1,21,25,73,4,2,2294,0.3455,0.9302,0.9225,13.6258,0.372740740740741,0.459555555555556,0.0859259259259259,0.0817777777777778,5.00794912559618,8.12246937459703
1,22,25,112,3,3,3173,0.2107,1.0444,1.078,16.8885,0.415111111111111,0.463111111111111,0.0491851851851852,0.0725925925925926,5.1163454675232,7.40859884836852
1,23,25,106,2,4,1954,0.3588,0.9019,1.0931,14.5592,0.43762962962963,0.429037037037037,0.04,0.0933333333333333,4.88422477995938,6.78968232044199
1,24,25,84,4,3,1509,0.2047,0.9079,0.9743,6.2376,0.341037037037037,0.447703703703704,0.127407407407407,0.0838518518518519,4.6637706342311,6.55040370615486
1,25,25,98,4,3,1410,0.8687,1.0635,1.0233,7.5011,0.464296296296296,0.401185185185185,0.0512592592592593,0.0832592592592593,5.1959157626037,6.0372082717873
1,26,25,111,2,2,3938,0.4737,1.0979,0.9587,11.043,0.400888888888889,0.429925925925926,0.0601481481481481,0.109037037037037,4.93865484109387,7.2744383184011
1,27,25,114,4,1,1675,0.4367,1.0005,1.075,7.3379,0.403851851851852,0.412740740740741,0.106666666666667,0.0767407407407407,5.00953778429934,5.53249820531228
1,28,25,95,3,3,1297,0.6126,0.9331,1.0242,15.5447,0.395851851851852,0.455407407407407,0.0702222222222222,0.0785185185185185,5.09880239520958,7.64444372153546
1,29,25,98,3,1,3448,0.2955,1.0446,1.0062,14.2062,0.349925925925926,0.421037037037037,0.130074074074074,0.098962962962963,4.86198137171888,7.78266713581985
1,30,25,78,4,1,3980,0.783,0.9949,0.924,8.5322,0.38962962962963,0.349925925925926,0.119407407407407,0.141037037037037,4.7787072243346,5.73591871295512
