HeatX,HeatY,QueenX,QueenY,Dist2Heat,AngleOppHeat,AngleMoved
11,48.49742261192856,25,25.980762113533157,26.514147167125703,-1.0145289739368388,3.843308434651626
11,48.49742261192856,24.5,25.11473670974872,27,-1.0471975511965979,-2.0988121625539042
11,48.49742261192856,24,24.24871130596428,27.51363298439521,-1.0786789797285319,-1.364060958611405
11,48.49742261192856,24.5,23.38268590217984,28.51315485876651,-1.0775750599681833,1.0015564635037313
11,48.49742261192856,25,24.24871130596428,28,-1.0471975511965976,0.42431034198432416
11,48.49742261192856,26,24.24871130596428,28.513154858766505,-1.0168200424250124,-3.223823963956802
11,48.49742261192856,25,24.24871130596428,28,-1.0471975511965976,-3.774175317896672
11,48.49742261192856,24.5,25.11473670974872,27,-1.0471975511965979,-0.15448224745180872
11,48.49742261192856,25.5,25.11473670974872,27.51363298439521,-1.0157161226646636,-1.4645247105631691
11,48.49742261192856,26,24.24871130596428,28.513154858766505,-1.0168200424250124,2.1668078291426056
11,48.49742261192856,25.5,25.11473670974872,27.51363298439521,-1.0157161226646636,-0.8792098371421594
11,48.49742261192856,26,24.24871130596428,28.513154858766505,-1.0168200424250124,0.20588187566578164
11,48.49742261192856,27,24.24871130596428,29.0516780926679,-0.9875425273718208,-3.9599010619405655
11,48.49742261192856,26.5,25.11473670974872,28.053520278211074,-0.9854173148565456,0.32985137890354055
11,48.49742261192856,27.5,25.11473670974872,28.61817604250837,-0.9562882530402509,-2.547316587661873
11,48.49742261192856,27,24.24871130596428,29.0516780926679,-0.9875425273718208,2.942761346831828
11,48.49742261192856,26,24.24871130596428,28.513154858766505,-1.0168200424250124,-0.26705078950859407
11,48.49742261192856,27,24.24871130596428,29.0516780926679,-0.9875425273718208,-1.1070998765379128
11,48.49742261192856,27.5,23.38268590217984,30.04995840263344,-0.9895265463121719,2.0185030153675987
11,48.49742261192856,27,24.24871130596428,29.0516780926679,-0.9875425273718208,-1.6108068159268765
11,48.49742261192856,26.5,23.38268590217984,29.512709126747414,-1.0178491869265425,-0.46496770460832293
11,48.49742261192856,27.5,23.38268590217984,30.04995840263344,-0.9895265463121719,2.852317447099054
11,48.49742261192856,26.5,23.38268590217984,29.512709126747414,-1.0178491869265425,-2.788794817128693
11,48.49742261192856,25.5,23.38268590217984,29.000000000000004,-1.0471975511965979,-3.2059570054529796
11,48.49742261192856,24.5,23.38268590217984,28.51315485876651,-1.0775750599681833,-1.26839259613017
11,48.49742261192856,25,22.516660498395403,29.512709126747414,-1.0765459154666532,0.5389826743410675
11,48.49742261192856,25.5,23.38268590217984,29.000000000000004,-1.0471975511965979,1.7915165563510946
11,48.49742261192856,25,24.24871130596428,28,-1.0471975511965976,-0.6821303101362077
11,48.49742261192856,25.5,23.38268590217984,29.000000000000004,-1.0471975511965979,-4.378256099011673
11,48.49742261192856,25,24.24871130596428,28,-1.0471975511965976,-2.5893411776523454
11,48.49742261192856,24.5,23.38268590217984,28.51315485876651,-1.0775750599681833,-1.1465857363205298
11,48.49742261192856,25,22.516660498395403,29.512709126747414,-1.0765459154666532,-3.1845368353413512
11,48.49742261192856,24,22.516660498395403,29.0516780926679,-1.1068525750213747,-5.405513936114462
11,48.49742261192856,24.5,23.38268590217984,28.51315485876651,-1.0775750599681833,-2.3647628426792258
11,48.49742261192856,24,22.516660498395403,29.0516780926679,-1.1068525750213747,-4.037563476718219
11,48.49742261192856,23.5,23.38268590217984,28.053520278211078,-1.10897778753665,0.3581469839984368
11,48.49742261192856,24.5,23.38268590217984,28.51315485876651,-1.0775750599681833,-1.5318369970171775
11,48.49742261192856,25,22.516660498395403,29.512709126747414,-1.0765459154666532,-1.4641305745732875
11,48.49742261192856,25.5,21.650635094610966,30.512292604784715,-1.0755841996012567,0.16539361020844723
11,48.49742261192856,26.5,21.650635094610966,31,-1.0471975511965976,-0.9440099279625462
11,48.49742261192856,27,20.784609690826528,31.999999999999996,-1.0471975511965976,-0.9488381050145939
11,48.49742261192856,27.5,19.918584287042087,33,-1.0471975511965979,-2.0126539352164103
11,48.49742261192856,27,19.05255888325765,33.51119216023208,-1.0730432992392618,-2.3150034473622445
11,48.49742261192856,26.5,18.18653347947321,34.044089061098404,-1.09809622244425,-5.0114047391051955
11,48.49742261192856,27,19.05255888325765,33.51119216023208,-1.0730432992392618,-4.665390164096683
11,48.49742261192856,26.5,19.918584287042087,32.51153641401772,-1.0738381824163048,2.1559948936268905
11,48.49742261192856,26,20.784609690826528,31.51190251317746,-1.0746834973967923,-0.06832996732188668
11,48.49742261192856,27,20.784609690826528,31.999999999999996,-1.0471975511965976,-0.21315460700597932
11,48.49742261192856,28,20.784609690826528,32.51153641401772,-1.0205569199768907,-7.282151082058139
11,48.49742261192856,28.5,19.918584287042087,33.51119216023208,-1.0213518031539337,0.6150363937248107
11,48.49742261192856,29,20.784609690826528,33.04542328371661,-0.9947592804475792,0.3174315104105604
11,48.49742261192856,30,20.784609690826528,33.60059523282288,-0.9697979678039599,0.2589781076610673
11,48.49742261192856,31,20.784609690826528,34.17601498127012,-0.9456625743818523,-2.332911012524534
11,48.49742261192856,30.5,19.918584287042087,34.597687784012386,-0.9720328683508375,-2.3934915866145854
11,48.49742261192856,30,19.05255888325765,35.04283093587046,-0.9977507236963056,-6.098988875787051
11,48.49742261192856,31,19.05255888325765,35.59494346111537,-0.9741425495176143,-3.7574583604195717
11,48.49742261192856,30.5,19.918584287042087,34.597687784012386,-0.9720328683508375,2.249458181930334
11,48.49742261192856,30,20.784609690826528,33.60059523282288,-0.9697979678039599,-0.14135529457273333
11,48.49742261192856,31,20.784609690826528,34.17601498127012,-0.9456625743818523,2.824345777039369
11,48.49742261192856,30,20.784609690826528,33.60059523282288,-0.9697979678039599,6.488690648557771
11,48.49742261192856,31,20.784609690826528,34.17601498127012,-0.9456625743818523,-2.3109622823706797
11,48.49742261192856,30.5,19.918584287042087,34.597687784012386,-0.9720328683508375,-6.576584229408498
11,48.49742261192856,31.5,19.918584287042087,35.17101079013795,-0.9485445145022151,-3.358396527807605
11,48.49742261192856,30.5,19.918584287042087,34.597687784012386,-0.9720328683508375,-2.9814178349110896
11,48.49742261192856,29.5,19.918584287042087,34.044089061098404,-0.9962988799489453,-3.617907290429631
11,48.49742261192856,28.5,19.918584287042087,33.51119216023208,-1.0213518031539337,-4.466559282730028
11,48.49742261192856,28,20.784609690826528,32.51153641401772,-1.0205569199768907,-0.8704665666786018
11,48.49742261192856,28.5,19.918584287042087,33.51119216023208,-1.0213518031539337,5.358331765943318
11,48.49742261192856,29,19.05255888325765,34.51086785347479,-1.0221006360479323,0.35895605625116134
11,48.49742261192856,30,19.05255888325765,35.04283093587046,-0.9977507236963056,-2.026076602854434
11,48.49742261192856,29.5,18.18653347947321,35.510561809129406,-1.0228073070064185,-2.1405604380746057
11,48.49742261192856,29,17.32050807568877,36,-1.0471975511965979,2.179293315938972
11,48.49742261192856,28.5,18.18653347947321,35,-1.0471975511965979,2.8725775046473037
11,48.49742261192856,27.5,18.18653347947321,34.51086785347479,-1.0722944663452632,-1.837442016516495
11,48.49742261192856,27,17.32050807568877,35.04283093587046,-1.09664437869689,-2.906406582130622
11,48.49742261192856,26,17.32050807568877,34.597687784012386,-1.122362234042358,0.7860112993360902
11,48.49742261192856,26.5,18.18653347947321,34.044089061098404,-1.09809622244425,-3.522264027144725
11,48.49742261192856,25.5,18.18653347947321,33.60059523282288,-1.1245971345892356,-4.6584390497031904
11,48.49742261192856,25,19.05255888325765,32.60368077380221,-1.1269687195645572,-3.432909524654707
11,48.49742261192856,24,19.05255888325765,32.18695387886216,-1.155030811302117,-2.084061514492303
11,48.49742261192856,23.5,18.18653347947321,32.78719262151,-1.1796521496586385,3.036815515580013
11,48.49742261192856,22.5,18.18653347947321,32.41913015489465,-1.2081723100341044,-2.0029522675764935
11,48.49742261192856,22,17.32050807568877,33.06055050963308,-1.2316068775063236,2.452486417802694
11,48.49742261192856,21.5,18.18653347947321,32.07802986469088,-1.2373231545430645,-3.225659002537048
11,48.49742261192856,20.5,18.18653347947321,31.764760348537184,-1.2670746963535573,-0.8137659415762344
11,48.49742261192856,21,17.32050807568877,32.7414110874898,-1.2604130610220277,-3.3733339343221656
11,48.49742261192856,20,17.32050807568877,32.449961479175904,-1.289761425292083,-6.285022445564615
11,48.49742261192856,21,17.32050807568877,32.7414110874898,-1.2604130610220277,-3.0007155951005835
11,48.49742261192856,20,17.32050807568877,32.449961479175904,-1.289761425292083,-3.951073032873712
11,48.49742261192856,19.5,18.18653347947321,31.48015247739439,-1.2973914569908331,-2.8690954847178824
11,48.49742261192856,18.5,18.18653347947321,31.224989991991993,-1.3282324526994114,-6.603856864273342
11,48.49742261192856,19.5,18.18653347947321,31.48015247739439,-1.2973914569908331,-3.4276626605713476
11,48.49742261192856,18.5,18.18653347947321,31.224989991991993,-1.3282324526994114,-2.516938068786418
11,48.49742261192856,18,17.32050807568877,31.953090617340916,-1.3499339425895085,1.110716166556997
11,48.49742261192856,18.5,18.18653347947321,31.224989991991993,-1.3282324526994114,-3.7227095733495617
11,48.49742261192856,18,19.05255888325765,30.265491900843113,-1.3373964861475873,-4.282936954278964
11,48.49742261192856,17.5,19.918584287042087,29.30870177950569,-1.347159709224749,2.075069307975528
11,48.49742261192856,17,20.784609690826528,28.354893757515647,-1.3575808169694668,-3.336152761050161
11,48.49742261192856,16,20.784609690826528,28.160255680657446,-1.3922947019524654,-2.8786160155422045
11,48.49742261192856,15,20.784609690826528,27.999999999999996,-1.4274487578895312,-1.2505554598867736
11,48.49742261192856,15.5,19.918584287042087,28.930952282978865,-1.4146194558163994,-1.8460247978643751
11,48.49742261192856,15,19.05255888325765,29.715315916207253,-1.4357757327682623,-6.3780121707248805
11,48.49742261192856,16,19.05255888325765,29.866369046136157,-1.4025919052182458,1.3792678060546852
11,48.49742261192856,16.5,19.918584287042087,29.103264421710495,-1.38067072344843,-3.2408004452495476
11,48.49742261192856,15.5,19.918584287042087,28.930952282978865,-1.4146194558163994,-2.5200356892100264
11,48.49742261192856,15,19.05255888325765,29.715315916207253,-1.4357757327682623,-0.30051465982168835
11,48.49742261192856,16,19.05255888325765,29.866369046136157,-1.4025919052182458,-3.9610867130411305
11,48.49742261192856,15.5,19.918584287042087,28.930952282978865,-1.4146194558163994,-0.007800732351133544
11,48.49742261192856,16.5,19.918584287042087,29.103264421710495,-1.38067072344843,-1.0693590535899768
11,48.49742261192856,17,19.05255888325765,30.04995840263344,-1.3697777530051054,1.8177916173193118
11,48.49742261192856,16.5,19.918584287042087,29.103264421710495,-1.38067072344843,-2.0905895989418237
11,48.49742261192856,16,19.05255888325765,29.866369046136157,-1.4025919052182458,-0.03742738797873146
11,48.49742261192856,17,19.05255888325765,30.04995840263344,-1.3697777530051054,-3.132446931027712
11,48.49742261192856,16,19.05255888325765,29.866369046136157,-1.4025919052182458,-0.7785605119375859
11,48.49742261192856,16.5,18.18653347947321,30.80584360149873,-1.3912964021068284,-1.94001601697478
11,48.49742261192856,16,17.32050807568877,31.575306807693888,-1.4117753734888245,-2.120049112341893
11,48.49742261192856,15.5,16.454482671904334,32.35737937472687,-1.4312722509739015,-2.406480991841951
11,48.49742261192856,15,15.588457268119894,33.15116890850155,-1.449842222660599,-1.2984812742626362
11,48.49742261192856,15.5,14.722431864335457,34.07345007480164,-1.438341728332856,-2.4111173202153973
11,48.49742261192856,15,13.856406460551018,34.871191548325385,-1.45583540629419,-4.2892019269676265
11,48.49742261192856,14.5,14.722431864335457,33.95585369269929,-1.4675379180471038,1.1084611146473926
11,48.49742261192856,15,15.588457268119894,33.15116890850155,-1.449842222660599,2.2251235546262382
11,48.49742261192856,14.5,16.454482671904334,32.23352292257239,-1.4619992101110806,-4.509552227087465
11,48.49742261192856,14,17.32050807568877,31.32091952673165,-1.4748666336942098,-6.032233408440508
11,48.49742261192856,15,17.32050807568877,31.432467291003423,-1.4431933732001179,-0.13874734758715324
11,48.49742261192856,16,17.32050807568877,31.575306807693888,-1.4117753734888245,-4.324699443266079
11,48.49742261192856,15.5,18.18653347947321,30.643106892089126,-1.4234113653570408,-5.604669381150666
11,48.49742261192856,16,19.05255888325765,29.866369046136157,-1.4025919052182458,-3.052381886816165
11,48.49742261192856,15,19.05255888325765,29.715315916207253,-1.4357757327682623,0.12803708208960374
11,48.49742261192856,16,19.05255888325765,29.866369046136157,-1.4025919052182458,-5.395863343489408
11,48.49742261192856,16.5,19.918584287042087,29.103264421710495,-1.38067072344843,-4.001490544325673
11,48.49742261192856,16,20.784609690826528,28.160255680657446,-1.3922947019524654,-3.151849719192113
11,48.49742261192856,15,20.784609690826528,27.999999999999996,-1.4274487578895312,-0.34431588934943314
11,48.49742261192856,16,20.784609690826528,28.160255680657446,-1.3922947019524654,-3.0914230182986553
11,48.49742261192856,15,20.784609690826528,27.999999999999996,-1.4274487578895312,4.994601477204565
11,48.49742261192856,15.5,19.918584287042087,28.930952282978865,-1.4146194558163994,1.1346149996334134
11,48.49742261192856,16,20.784609690826528,28.160255680657446,-1.3922947019524654,4.983241100203247
11,48.49742261192856,16.5,19.918584287042087,29.103264421710495,-1.38067072344843,-3.073003243473787
11,48.49742261192856,15.5,19.918584287042087,28.930952282978865,-1.4146194558163994,-2.057747426732975
11,48.49742261192856,15,19.05255888325765,29.715315916207253,-1.4357757327682623,-2.8861923102935076
11,48.49742261192856,14,19.05255888325765,29.597297173897484,-1.4692613499801512,-1.8543857189884851
11,48.49742261192856,13.5,18.18653347947321,30.4138126514911,-1.488503983553949,2.2704665194916505
11,48.49742261192856,13,19.05255888325765,29.512709126747414,-1.5029769351175128,-2.4348590255817504
11,48.49742261192856,12.5,18.18653347947321,30.347981810987037,-1.5213494992946044,-2.4041515375172233
11,48.49742261192856,12,17.32050807568877,31.192947920964443,-1.5387323047171813,-4.091471500372001
11,48.49742261192856,11.5,18.18653347947321,30.31501278244824,-1.5543021007844284,-2.210167313627273
11,48.49742261192856,11,17.32050807568877,31.176914536239792,-1.5707963267948966,-5.986471764255075
11,48.49742261192856,12,17.32050807568877,31.192947920964443,-1.5387323047171813,0.5231388798034415
11,48.49742261192856,12.5,18.18653347947321,30.347981810987037,-1.5213494992946044,1.2529019965927664
11,48.49742261192856,13,19.05255888325765,29.512709126747414,-1.5029769351175128,-0.1777288695697361
11,48.49742261192856,14,19.05255888325765,29.597297173897484,-1.4692613499801512,-4.670640245271052
11,48.49742261192856,13.5,19.918584287042087,28.687976575562104,-1.4835411280025286,-1.8056543409721142
11,48.49742261192856,13,19.05255888325765,29.512709126747414,-1.5029769351175128,2.615504387403398
11,48.49742261192856,12.5,19.918584287042087,28.61817604250837,-1.518358056045878,1.7869585820122287
11,48.49742261192856,12,20.784609690826528,27.73084924772409,-1.5347275843746622,-5.912189472987983
11,48.49742261192856,13,20.784609690826528,27.784887978899608,-1.4987524460834003,-1.0580926448242258
11,48.49742261192856,13.5,19.918584287042087,28.687976575562104,-1.4835411280025286,-2.0256500234983967
11,48.49742261192856,13,19.05255888325765,29.512709126747414,-1.5029769351175128,-1.0718562031281755
11,48.49742261192856,13.5,18.18653347947321,30.4138126514911,-1.488503983553949,-2.329115959034469
11,48.49742261192856,13,17.32050807568877,31.240998703626616,-1.5067340775418425,-1.6307820721628576
11,48.49742261192856,12.5,16.454482671904334,32.078029864690876,-1.5240182923537953,-1.315081859859856
11,48.49742261192856,13,15.588457268119894,32.96968304366907,-1.5100972703129438,-3.5562460299604233
11,48.49742261192856,12,15.588457268119894,32.92415526630866,-1.5404188180233112,0.6652442094370046
11,48.49742261192856,12.5,16.454482671904334,32.078029864690876,-1.5240182923537953,2.447863385713014
11,48.49742261192856,12,17.32050807568877,31.192947920964443,-1.5387323047171813,-2.931259543837875
11,48.49742261192856,11,17.32050807568877,31.176914536239792,-1.5707963267948966,-0.619012758328053
11,48.49742261192856,11.5,16.454482671904334,32.04684071792413,-1.555193531741082,1.3027065656244414
11,48.49742261192856,12,17.32050807568877,31.192947920964443,-1.5387323047171813,-3.186907451067542
11,48.49742261192856,11,17.32050807568877,31.176914536239792,-1.5707963267948966,-2.392483916186878
11,48.49742261192856,10.5,16.454482671904334,32.04684071792413,-1.5863991218487112,-1.5032020230297949
11,48.49742261192856,11,15.588457268119894,32.90896534380867,-1.5707963267948966,-3.544314685051549
11,48.49742261192856,10,15.588457268119894,32.92415526630866,-1.601173835566482,-6.798148819558808
11,48.49742261192856,11,15.588457268119894,32.90896534380867,-1.5707963267948966,-0.11046940881477951
11,48.49742261192856,12,15.588457268119894,32.92415526630866,-1.5404188180233112,0.9533607365163359
11,48.49742261192856,12.5,16.454482671904334,32.078029864690876,-1.5240182923537953,-5.763876356817228
11,48.49742261192856,13.5,16.454482671904334,32.14031735997639,-1.4929337520406423,-0.5882700351691279
11,48.49742261192856,14,15.588457268119894,33.04542328371661,-1.4798870286385497,-3.425725915672783
11,48.49742261192856,13,15.588457268119894,32.96968304366907,-1.5100972703129438,-3.7852989727788353
11,48.49742261192856,12.5,16.454482671904334,32.078029864690876,-1.5240182923537953,0.0978428035217156
11,48.49742261192856,13.5,16.454482671904334,32.14031735997639,-1.4929337520406423,-2.6223929387469687
11,48.49742261192856,12.5,16.454482671904334,32.078029864690876,-1.5240182923537953,-5.17014053786867
11,48.49742261192856,13,17.32050807568877,31.240998703626616,-1.5067340775418425,6.364429744035917
11,48.49742261192856,14,17.32050807568877,31.32091952673165,-1.4748666336942098,1.8084981636731376
11,48.49742261192856,13.5,18.18653347947321,30.4138126514911,-1.488503983553949,-0.8560281359132419
11,48.49742261192856,14,17.32050807568877,31.32091952673165,-1.4748666336942098,-1.5725885317109154
11,48.49742261192856,13.5,16.454482671904334,32.14031735997639,-1.4929337520406423,-3.85470546230387
11,48.49742261192856,13,17.32050807568877,31.240998703626616,-1.5067340775418425,1.9444188905533557
11,48.49742261192856,12.5,18.18653347947321,30.347981810987037,-1.5213494992946044,1.3352654872133518
11,48.49742261192856,13,19.05255888325765,29.512709126747414,-1.5029769351175128,1.1652758875340001
11,48.49742261192856,13.5,19.918584287042087,28.687976575562104,-1.4835411280025286,-0.47339811980162816
11,48.49742261192856,14.5,19.918584287042087,28.792360097775937,-1.4489349149957012,-9.287426066620034
11,48.49742261192856,13.5,19.918584287042087,28.687976575562104,-1.4835411280025286,0.19260700669773412
11,48.49742261192856,14.5,19.918584287042087,28.792360097775937,-1.4489349149957012,2.0374461308107135
11,48.49742261192856,14,20.784609690826528,27.874719729532707,-1.4629630666893774,-3.533630229769956
11,48.49742261192856,13,20.784609690826528,27.784887978899608,-1.4987524460834003,-4.441018282588596
11,48.49742261192856,12.5,21.650635094610966,26.888659319497503,-1.5149817515115729,1.9055942959438898
11,48.49742261192856,12,22.516660498395403,26,-1.5323252993875682,-1.8118561296581341
11,48.49742261192856,11.5,21.650635094610966,26.851443164195103,-1.5521742774508431,-0.8889947208195891
11,48.49742261192856,12,20.784609690826528,27.73084924772409,-1.5347275843746622,-2.8239100783308557
11,48.49742261192856,11,20.784609690826528,27.712812921102035,-1.5707963267948966,-5.689443413760034
11,48.49742261192856,11.5,21.650635094610966,26.851443164195103,-1.5521742774508431,-4.501180667803908
11,48.49742261192856,11,22.516660498395403,25.98076211353316,-1.5707963267948966,-2.7017896712731604
11,48.49742261192856,10,22.516660498395403,26,-1.6092673542022249,-1.7034837792947608
11,48.49742261192856,9.5,21.650635094610966,26.888659319497503,-1.6266109020782202,0.24315751689055665
11,48.49742261192856,10.5,21.650635094610966,26.851443164195103,-1.58941837613895,-2.522291595613203
11,48.49742261192856,10,20.784609690826528,27.73084924772409,-1.6068650692151312,-2.311245676432484
11,48.49742261192856,9.5,19.918584287042087,28.61817604250837,-1.623234597543915,-0.005657799748695513
11,48.49742261192856,10.5,19.918584287042087,28.583211855912904,-1.588290004756231,-0.7963834760408096
11,48.49742261192856,11,19.05255888325765,29.444863728670914,-1.5707963267948966,-1.4506289763289637
11,48.49742261192856,11.5,18.18653347947321,30.31501278244824,-1.5543021007844284,-1.7161650916795193
11,48.49742261192856,11,17.32050807568877,31.176914536239792,-1.5707963267948966,1.8204583114161266
11,48.49742261192856,10.5,18.18653347947321,30.31501278244824,-1.5872905528053647,-0.11694490406831148
11,48.49742261192856,11.5,18.18653347947321,30.31501278244824,-1.5543021007844284,3.977708800386403
11,48.49742261192856,11,17.32050807568877,31.176914536239792,-1.5707963267948966,2.1251053069139036
11,48.49742261192856,10.5,18.18653347947321,30.31501278244824,-1.5872905528053647,-2.8916651729247356
11,48.49742261192856,9.5,18.18653347947321,30.347981810987037,-1.6202431542951887,-6.33792148942666
11,48.49742261192856,10.5,18.18653347947321,30.31501278244824,-1.5872905528053647,-3.6021420201766947
11,48.49742261192856,9.5,18.18653347947321,30.347981810987037,-1.6202431542951887,-5.663533725357953
